question,answer,chapter,explanation
クリミア戦争（1853年〜）では、ロシアがイギリス・フランスと連合して、オスマン帝国の専制政治を攻撃した。,×,第14章　国民国家と近代社会の形成,間違った文章である。実際には「イギリス・フランスがオスマン帝国を支援」してロシアの南下を阻みました。
クリミア戦争の敗北後、ロシアは1856年のパリ条約により、黒海の広範囲な制海権と不凍港を確保することに成功した。,×,第14章　国民国家と近代社会の形成,間違った文章である。ロシアは敗北し、黒海の中立化を余儀なくされ、南下政策は一時挫折しました。
ヴィクトリア女王時代のイギリスでは、1867年の第2次選挙法改正によって、都市の労働者にも選挙権が拡大された。,◯,第14章　国民国家と近代社会の形成,1884年の第3次改正では農業労働者にも拡大され、段階的に大衆民主主義へと移行しました。
1906年に結成された労働党は、フェビアン協会などの社会主義団体を母体としており、自由党に代わる勢力へと成長した。,◯,第14章　国民国家と近代社会の形成,議会を通じた穏健な社会変革を目指し、やがて保守党と対抗する二大政党の一翼を担うようになります。
保守党のディズレーリ首相は、1875年にスエズ運河会社の株を買収し、ヴィクトリア女王をインド皇帝に即位させた。,◯,第14章　国民国家と近代社会の形成,帝国主義的な外交を推進し、イギリスの世界的権威を高める政策を次々と打ち出しました。
自由党のグラッドストン首相は、一貫して植民地拡大を否定し、エジプトの保護国化を中止させた。,×,第14章　国民国家と近代社会の形成,間違った文章である。自由党内閣も帝国主義的政策をとり、1882年にエジプトを事実上の保護国としました。
ジャガイモ飢饉（1840年代）により、アイルランドでは人口が激減し、多くのアイルランド人がアメリカなどへ移住した。,◯,第14章　国民国家と近代社会の形成,この大量移民は、後のアメリカの歴史や政治にも大きな影響を与えることとなりました。
1916年にダブリンで起こった武装蜂起（イースター蜂起）は、アイルランドがイギリスからの完全独立を即座に勝ち取る結果となった。,×,第14章　国民国家と近代社会の形成,間違った文章である。蜂起自体は鎮圧されました。独立（アイルランド自由国成立）は、1922年まで待つことになります。
カナダ、オーストラリア、南アフリカなどは、20世紀初頭までに順次、本国から独立した共和国となった。,×,第14章　国民国家と近代社会の形成,間違った文章である。これらは「自治領（ドミニオン）」となり、イギリス国王を元首として仰ぐ形をとりました。
イタリア統一の中心となったサルディニア王国の首相カヴールは、プロンビエール密約によりロシアの支援を取り付けた。,×,第14章　国民国家と近代社会の形成,間違った文章である。密約を結び、イタリア統一戦争で共闘したのはロシアではなく「フランス（ナポレオン3世）」である。
ガリバルディは、千人隊（赤シャツ隊）を率いて両シチリア王国を占領し、その領土をサルディニア国王に献上した。,◯,第14章　国民国家と近代社会の形成,共和主義者だったガリバルディが、統一のために私心を捨てて国王に領土を譲った「テアーノの再会」は有名です。
イタリア王国は、普仏戦争に乗じてヴェネツィアを、普墺戦争に乗じて教皇領をそれぞれ併合した。,×,第14章　国民国家と近代社会の形成,間違った文章である。正しくは「普墺戦争でヴェネツィア」を、「普仏戦争で教皇領」を併合した（順番が逆）。
統一後のイタリアにおいて、依然としてオーストリア領に残されたトリエステや南チロルは「未回収のイタリア」と呼ばれた。,◯,第14章　国民国家と近代社会の形成,この領土問題が、のちにイタリアが第一次世界大戦で三国同盟を裏切る大きな要因となります。
プロイセン首相ビスマルクは、議会の承認を得ずに軍備拡張を進める「鉄血政策」を断行して統一を推進した。,◯,第14章　国民国家と近代社会の形成,「言論や多数決ではなく、鉄（武器）と血（兵士）によってのみ問題は解決される」と演説しました。
1866年の普墺戦争に勝利したプロイセンは、オーストリアを盟主とする「北ドイツ連邦」を結成した。,×,第14章　国民国家と近代社会の形成,間違った文章である。北ドイツ連邦の盟主は「プロイセン」であり、オーストリアはドイツ統一から排除されました。
普仏戦争（1870年〜）に勝利したドイツは、フランスからアルザス・ロレーヌを奪い、パリのヴェルサイユ宮殿で帝国成立を宣言した。,◯,第14章　国民国家と近代社会の形成,フランスのプライドを深く傷つけたこの出来事は、その後の独仏対立の決定的な火種となりました。
ビスマルクは国内のカトリック勢力を「帝国の敵」として弾圧したが、この一連の闘争を「文化闘争」と呼ぶ。,◯,第14章　国民国家と近代社会の形成,南ドイツに多いカトリック教徒が教皇の権威を重んじることを、国家統合の妨げと考えたためです。
ビスマルクは社会主義者を弾圧する一方で、労働者の不満を抑えるために世界に先駆けて社会保険制度を導入した。,◯,第14章　国民国家と近代社会の形成,「飴（社会保険）と鞭（社会主義者鎮圧法）」と呼ばれる巧妙な国内政策です。
ドイツ帝国の外交方針であるビスマルク体制は、ロシアを孤立させるためにフランス・イギリスと同盟を結ぶものであった。,×,第14章　国民国家と近代社会の形成,間違った文章である。ビスマルク体制の核心は「フランスを孤立させる」ことであり、ロシアとは再保障条約を結んでいました。
ヴィルヘルム2世はビスマルクを留任させ、その慎重な外交方針を引き継いでヨーロッパの平和を維持した。,×,第14章　国民国家と近代社会の形成,間違った文章である。彼はビスマルクを「辞職」させ、積極的な対外拡張を目指す「世界政策」へと転換しました。
ドイツ社会民主党内では、ベルンシュタインらが革命ではなく議会を通じて社会を変える「修正主義」を唱えた。,◯,第14章　国民国家と近代社会の形成,資本主義の崩壊を待つのではなく、現実的な改良を積み重ねる路線は、後の社会民主主義の源流となりました。
ナポレオン3世は、クリミア戦争やイタリア統一戦争に勝利して国威を発揚したが、メキシコ出兵の失敗により威信を低下させた。,◯,第14章　国民国家と近代社会の形成,自由主義的・積極的な対外政策で支持を集めましたが、遠征の失敗とプロイセンへの敗北で帝政は幕を閉じました。
1871年にパリの民衆が樹立したパリ・コミューンは、世界初の社会主義的政権とも称される自治政府である。,◯,第14章　国民国家と近代社会の形成,敗戦と屈辱的な講和に反対して蜂起しましたが、臨時政府軍によって「血の一週間」と呼ばれる惨劇の中で鎮圧されました。
1875年に制定された共和国憲法により確立された第三共和政は、強力な大統領権限をもつ帝政的な共和制であった。,×,第14章　国民国家と近代社会の形成,間違った文章である。実際には議会主導の政治体制であり、大統領の権限は限定的でした。
フランスは1894年に露仏同盟を結び、余剰資本の多くをロシアの鉄道建設などに投資（資本輸出）した。,◯,第14章　国民国家と近代社会の形成,ビスマルクによって孤立させられていたフランスは、ロシアに接近することで外交的突破口を開きました。
ブーランジェ事件（1889年）は、ユダヤ系軍人がスパイ容疑で逮捕されたことから国論を二分した事件である。,×,第14章　国民国家と近代社会の形成,間違った文章である。ユダヤ系軍人のスパイ容疑事件は「ドレフュス事件」であり、ブーランジェ事件は軍部によるクーデタ未遂です。
20世紀初頭のフランスでは、急進共和派が政教分離を推進し、カトリック教会の政治的影響力を排除しようとした。,◯,第14章　国民国家と近代社会の形成,1905年の「政教分離法」により、国家の宗教的中立性が法的に確立されました。
アルザス・ロレーヌの住民について、フランス側の学者は「言語や民族」こそが国民を決定する唯一の基準だと主張した。,×,第14章　国民国家と近代社会の形成,間違った文章である。フランス側は「意志や記憶の共同体（主観的意志）」を、ドイツ側は「言語や血統（客観的基準）」を重視しました。
テキストの歴史家によれば、アルザスをフランスにしたのはルイ14世の征服ではなく、1789年の革命（自由の獲得）である。,◯,第14章　国民国家と近代社会の形成,「フランスという理念を自ら選んだ」という民主的な国民意識を根拠に、ドイツへの割譲を批判しました。
第三共和政下のフランスは、国内の工業化が遅れたため、イギリスのような広大な海外植民地を持つことはなかった。,×,第14章　国民国家と近代社会の形成,間違った文章である。フランスは1880年代以降、チュニジアやインドシナなどを獲得し、イギリスに次ぐ植民地帝国となりました。
農奴解放令（1861年）により、ロシアの農民は身分的に自由となり、領主から無償で土地を譲り受けた。,×,第14章　国民国家と近代社会の形成,間違った文章である。農民は土地を「買い取る」必要があり、多額の負債を抱えることになりました。
知識人らが農村に入り農民を啓蒙したナロードニキ運動は、スローガンとして「ヴ・ナロード（人民のなかへ）」を掲げた。,◯,第14章　国民国家と近代社会の形成,農民からの理解を得られず失敗に終わり、のちに一部の勢力はテロリズム（皇帝暗殺など）へと過激化しました。
1905年の血の日曜日事件をきっかけに勃発した第1次ロシア革命において、労働者は独自の評議会（ソヴィエト）を組織した。,◯,第14章　国民国家と近代社会の形成,日露戦争による生活苦と専制への不満が爆発し、後のロシア革命の先駆けとなる組織が生まれました。
ニコライ2世は十月勅令で国会（ドゥーマ）の開設を約束したが、その後の首相ストルイピンは反動政治を強行した。,◯,第14章　国民国家と近代社会の形成,ウィッテが事態収拾を図ったのに対し、ストルイピンはミールを解体して自作農を育成しようとしましたが、強権的で社会不安を招きました。
オーストリアは、プロイセンに敗北した後、ハンガリーの自立を認めるアウスグライヒ（妥協）を行った。,◯,第14章　国民国家と近代社会の形成,これにより「オーストリア＝ハンガリー帝国」という、二つの政府を持つ独特な二重帝国となりました。
1905年にスウェーデンから武力による激しい内戦を経て独立を勝ち取ったのは、北欧のノルウェーである。,×,第14章　国民国家と近代社会の形成,間違った文章である。ノルウェーの独立は「平和的に（非暴力で）」行われました。
フィンランドは19世紀を通じてロシアの支配下にあったが、1917年のロシア革命を機に独立に成功した。,◯,第14章　国民国家と近代社会の形成,厳しいロシア化政策を受けながらも、民族意識を保ち続け、革命の混乱に乗じて独立を果たしました。
ドレフュス事件に衝撃を受けたヘルツルは、パレスチナにユダヤ人国家を建設しようとするシオニズム運動を開始した。,◯,第14章　国民国家と近代社会の形成,フランスのような民主的な国でも反ユダヤ主義が存在することに絶望し、独自の国家が必要だと考えました。
1848年に民主的な連邦憲法を制定したスイスは、国際紛争に対して特定の大国を支援する軍事同盟政策をとった。,×,第14章　国民国家と近代社会の形成,間違った文章である。スイスは一貫して「中立主義」を国是として守り続けています。
社会革命党（エスエル）はレーニンによって指導され、工場労働者を中心としたマルクス主義による革命を目指した。,×,第14章　国民国家と近代社会の形成,間違った文章である。レーニンの党は「ロシア社会民主労働党」であり、エスエルはナロードニキの流れを汲む農民中心の党です。
南北戦争前、南部諸州は工業を保護するために保護貿易を求め、北部は綿花輸出を優先するために自由貿易を主張した。,×,第14章　国民国家と近代社会の形成,間違った文章である。南部はイギリスとの取引のために「自由貿易」を、北部は自国工業を守るために「保護貿易」を求めた（南北逆）。
1860年に大統領に当選したリンカンは、奴隷制の即時廃止を強く掲げて南部との対決姿勢を鮮明にした。,×,第14章　国民国家と近代社会の形成,間違った文章である。当選当時のリンカンは、奴隷制の「拡大防止」が主眼であり、即時廃止論者ではなかった（当選後に南部の離脱を招いた）。
1862年の自営農地法（ホームステッド法）は、5年間定住した者に土地を無償で与えるものであり、西部の農民を北部側に引きつけた。,◯,第14章　国民国家と近代社会の形成,戦争継続のために、西部の支持を確保する高度な政治的カードでした。
1863年の奴隷解放宣言は、全米の奴隷を直ちに解放する人道的な目的のみで出され、軍事的な意図は含まれていなかった。,×,第14章　国民国家と近代社会の形成,間違った文章である。南部の戦力を削ぎ、イギリスなどの対外介入を防ぐ（世論を味方につける）という戦略的側面も強かった。
南北戦争中の綿花不足により、イギリスでは「綿花飢饉」が起き、代わりにインドやエジプトでの綿花栽培が急拡大した。,◯,第14章　国民国家と近代社会の形成,アメリカに依存していたイギリスの経済構造が、一時的に他地域へとシフトする契機となりました。
1869年に完成した大陸横断鉄道は、広大な国内市場を統合し、アメリカの工業化を急速に加速させた。,◯,第14章　国民国家と近代社会の形成,東部の工業地帯と西部の資源・市場が結ばれ、世界一の工業国への土台が整いました。
1882年に制定された中国人労働者移民排斥法は、アメリカ史上初の移民制限法であり、主に白人労働者の要求によるものだった。,◯,第14章　国民国家と近代社会の形成,大陸横断鉄道建設などを支えたアジア系労働者に対し、低賃金競争を恐れた人々が排斥へと動きました。
南部で制定されたジム・クロウ法などの隔離政策により、公共施設や交通機関での人種分離が行われ、差別が制度化された。,◯,第14章　国民国家と近代社会の形成,奴隷制は廃止されましたが、「分離しても平等（実際は不平等）」という法理で差別は続きました。
シャーマン（反トラスト）法は、巨大企業による独占を規制するために制定され、即座に独占資本の解体に成功した。,×,第14章　国民国家と近代社会の形成,間違った文章である。法は制定されたものの、巨大企業の形成に十分な歯止めをかけることはできませんでした。
19世紀末の激しい経済成長と拝金主義的な社会風潮は、マーク・トウェインらによって「金ピカ時代」と揶揄された。,◯,第14章　国民国家と近代社会の形成,表面はきらびやかだが、中身は腐敗や貧富の差に満ちているという意味が込められています。
1823年に発せられたモンロー宣言は、ヨーロッパ諸国のラテンアメリカ干渉を歓迎し、アメリカの積極的な欧州介入を宣言した。,×,第14章　国民国家と近代社会の形成,正しくは「相互不干渉」。欧州の介入を拒否し、アメリカも欧州の紛争に関わらないとする孤立主義の表明。
第1次選挙法改正（1832年）の翌年、イギリスでは奴隷解放法が制定され、これと同時に児童労働を全面的に禁止する工場法も成立した。,×,第14章　国民国家と近代社会の形成,工場法は制定されたが、児童労働を「制限」したものであり、「全面的に禁止」したわけではない。
ナポレオン3世が推進したアルジェリア出兵は、七月革命の混乱を鎮めるためにシャルル10世が始めた政策を継承したものである。,◯,第14章　国民国家と近代社会の形成,正解。アルジェリア侵攻を開始したのはシャルル10世で、その後ナポレオン3世も植民地化を加速させました。
普墺戦争の結果、オーストリアはドイツ連邦から追放され、プロイセンを盟主とする「ドイツ帝国」が1867年に成立した。,×,第14章　国民国家と近代社会の形成,1867年に成立したのは「北ドイツ連邦」。ドイツ帝国の成立は普仏戦争後の1871年。
ロシアのストルイピンは、第1次ロシア革命の混乱を収拾するため、農村共同体（ミール）を強化して農民の支持を取り付けた。,×,第14章　国民国家と近代社会の形成,ストルイピンは農民の自立を促すため、むしろミールを「解体」して自作農を創出しようとした。
アメリカ労働総同盟（AFL）は、1886年に結成された熟練労働者中心の組織で、政治闘争よりも経済的地位の向上を重視した。,◯,第14章　国民国家と近代社会の形成,正解。これに対し、20世紀に成立したIWW（世界産業労働者同盟）はより革命的・政治的でした。
ドレフュス事件において、作家のゾラは新聞紙上で「私は告発する」と発表し、軍部の不正と反ユダヤ主義を鋭く批判した。,◯,第14章　国民国家と近代社会の形成,正解。これによりフランス国内は「ドレフュス派」と「反ドレフュス派」に二分されました。
メキシコ革命（1910年〜）において、サパタやビリャら農民軍の指導者は、最終的にマデロと協力して独裁を打破し、政権を握り続けた。,×,第14章　国民国家と近代社会の形成,マデロは暗殺され、その後サパタらも殺害されるなど、革命勢力内での内部抗争が激化しました。
イギリスのフェビアン協会は、マルクス主義的な階級闘争による革命を主張し、労働者による武力蜂起を指導した。,×,第14章　国民国家と近代社会の形成,フェビアン協会は「議会を通じた漸進的な改良」を主張する知識人集団であり、革命主義ではない。
クリミア戦争の際、ナポレオン3世はイギリスやサルディニアと結んでロシアを破り、ウィーン体制の「重し」を排除することに成功した。,◯,第14章　国民国家と近代社会の形成,正解。この勝利により、ウィーン体制を支えた「列強の協調」が完全に崩れ、伊・独の統一が可能になりました。
1823年に発せられたモンロー宣言は、ヨーロッパ諸国のラテンアメリカ干渉を歓迎し、アメリカの積極的な欧州介入を宣言した。,×,第14章　国民国家と近代社会の形成,正しくは「相互不干渉」。欧州の介入を拒否し、アメリカも欧州の紛争に関わらないとする孤立主義の表明。
第1次選挙法改正（1832年）の翌年、イギリスでは奴隷解放法が制定され、これと同時に児童労働を全面的に禁止する工場法も成立した。,×,第14章　国民国家と近代社会の形成,工場法は制定されたが、児童労働を「制限」したものであり、「全面的に禁止」したわけではない。
ナポレオン3世が推進したアルジェリア出兵は、七月革命の混乱を鎮めるためにシャルル10世が始めた政策を継承したものである。,◯,第14章　国民国家と近代社会の形成,正解。アルジェリア侵攻を開始したのはシャルル10世で、その後ナポレオン3世も植民地化を加速させました。
普墺戦争の結果、オーストリアはドイツ連邦から追放され、プロイセンを盟主とする「ドイツ帝国」が1867年に成立した。,×,第14章　国民国家と近代社会の形成,1867年に成立したのは「北ドイツ連邦」。ドイツ帝国の成立は普仏戦争後の1871年。
ロシアのストルイピンは、第1次ロシア革命の混乱を収拾するため、農村共同体（ミール）を強化して農民の支持を取り付けた。,×,第14章　国民国家と近代社会の形成,ストルイピンは農民の自立を促すため、むしろミールを「解体」して自作農を創出しようとした。
アメリカ労働総同盟（AFL）は、1886年に結成された熟練労働者中心の組織で、政治闘争よりも経済的地位の向上を重視した。,◯,第14章　国民国家と近代社会の形成,正解。これに対し、20世紀に成立したIWW（世界産業労働者同盟）はより革命的・政治的でした。
ドレフュス事件において、作家のゾラは新聞紙上で「私は告発する」と発表し、軍部の不正と反ユダヤ主義を鋭く批判した。,◯,第14章　国民国家と近代社会の形成,正解。これによりフランス国内は「ドレフュス派」と「反ドレフュス派」に二分されました。
メキシコ革命（1910年〜）において、サパタやビリャら農民軍の指導者は、最終的にマデロと協力して独裁を打破し、政権を握り続けた。,×,第14章　国民国家と近代社会の形成,マデロは暗殺され、その後サパタらも殺害されるなど、革命勢力内での内部抗争が激化しました。
イギリスのフェビアン協会は、マルクス主義的な階級闘争による革命を主張し、労働者による武力蜂起を指導した。,×,第14章　国民国家と近代社会の形成,フェビアン協会は「議会を通じた漸進的な改良」を主張する知識人集団であり、革命主義ではない。
クリミア戦争の際、ナポレオン3世はイギリスやサルディニアと結んでロシアを破り、ウィーン体制の「重し」を排除することに成功した。,◯,第14章　国民国家と近代社会の形成,正解。この勝利により、ウィーン体制を支えた「列強の協調」が完全に崩れ、伊・独の統一が可能になりました。
後発資本主義国では、イギリスを模範としたため、政府の介入を一切排した「自由放任主義」によって軽工業から順に発展した。,×,第15章　世界市場の形成とアジア,実際は、政府による「保護関税や資本援助」が行われ、鉄道や機械などの「重工業」を中心に推進されました。
ドイツでは、1834年に発足したドイツ関税同盟が経済的統一を促し、1830年代から重工業中心の産業革命が進展した。,◯,第15章　世界市場の形成とアジア,正解。政治的統一（1871年）に先駆けて、経済的な統一が先行したのがドイツの特徴です。
アメリカの工業化は、19世紀末の米英戦争を契機にイギリス製品が流入したことで、綿工業を中心に本格化した。,×,第15章　世界市場の形成とアジア,米英戦争によってイギリスとの貿易が途絶えたため、自国での「輸入代替」による工業化が始まりました（逆の効果）。
古典派経済学を確立したアダム・スミスやリカードは、国家が積極的に市場をコントロールし、関税で国内産業を守るべきだと説いた。,×,第15章　世界市場の形成とアジア,彼らは「自由な経済活動（自由放任）」を理論化したのであり、保護貿易を主張したのはドイツのリストです。
ドイツの経済学者リストは、イギリスのような先進国に対抗するため、保護貿易の必要性を唱えて歴史学派の先駆けとなった。,◯,第15章　世界市場の形成とアジア,正解。リストは、経済の発展段階に応じた国家の保護政策を重視しました。
19世紀後半、世界貿易の決済システムとして、イギリスのポンドを基軸とした金銀複本位制が国際的な主流となった。,×,第15章　世界市場の形成とアジア,1870年代以降、イギリスに倣って「金本位制」へと移行しました。ポンド＝金というシステムです。
株式会社の形態が普及した理由は、重工業化にともなう巨額の資金調達に、個人企業や共同企業では対応できなくなったからである。,◯,第15章　世界市場の形成とアジア,正解。この時期、ロンドンのシティは世界金融の中心地として君臨しました。
19世紀のヨーロッパからアメリカへの移住者は、一貫してイタリアやロシアなどの南東ヨーロッパ出身者が多数を占めていた。,×,第15章　世界市場の形成とアジア,初期（19世紀半ばまで）はイギリス、アイルランド、ドイツなどの「北西欧」が中心で、南東欧が増えるのは19世紀末以降です。
フェミニズム運動の高揚に対し、欧米各国は即座に女性参政権を認め、19世紀末までには全ヨーロッパで女性の政治参加が実現した。,×,第15章　世界市場の形成とアジア,運動は活発化しましたが、多くの国で女性参政権が実現するのは第一次世界大戦後（20世紀）のことです。
19世紀末の国家は、労働運動の激化に対し、弾圧だけでなく社会立法（保険制度など）によって労働者を体制内に取り込もうとした。,◯,第15章　世界市場の形成とアジア,正解。ドイツのビスマルクによる社会保険などがその代表例です。
クーリー（苦力）は、奴隷貿易の禁止にともなう労働力不足を補うため、主に日本や韓国から欧米各地へ送り出された契約労働者である。,×,第15章　世界市場の形成とアジア,間違った文章である。労働力の主な供給源は「中国やインド」などである。
19世紀半ば、モース（モールス）の発明した電信機と海底ケーブルの敷設により、情報の伝達速度は飛躍的に向上した。,◯,第15章　世界市場の形成とアジア,大西洋横断ケーブル（1858年）などの敷設により、物理的な距離を超えた情報共有が可能になりました。
万国電気通信連合や万国郵便連合などの国際組織は、20世紀の第一次世界大戦後に初めて設立された。,×,第15章　世界市場の形成とアジア,間違った文章である。これらは19世紀後半（1865年、1875年）に、産業資本主義の展開を円滑にするために設立された。
1884年の国際子午線会議において、グリニッジ天文台を通る子午線が基準とされ、世界標準時が制定された。,◯,第15章　世界市場の形成とアジア,鉄道や船の運行、電信による取引を正確に行うために、時間の世界的な統一が必要となりました。
国際赤十字社は、普仏戦争をきっかけとして、戦時負傷者の救護を目的に1864年に設立された。,◯,第15章　世界市場の形成とアジア,デュナンらの提唱により、ナショナリズムの時代にあって超国家的な人道支援組織が誕生しました。
第1インターナショナルは、マルクスらが指導した国際的な労働者の組織であり、世界の一体化にともなう労働問題に対応した。,◯,第15章　世界市場の形成とアジア,資本の国際的な動きに対し、労働者側も国境を越えたネットワークを構築しようとしました。
マルサスは『人口論』において、人口の増加が食料生産の増加を追い越し、貧困が不可避であることを説いた。,◯,第15章　世界市場の形成とアジア,古典派経済学の悲観的な側面を代表する理論であり、その後の社会政策に大きな影響を与えました。
日本が世界の電信網に接続されたのは、日露戦争後の20世紀初頭になってからであった。,×,第15章　世界市場の形成とアジア,間違った文章である。明治維新直後の1871年に、長崎から上海・ウラジヴォストクへ海底ケーブルが引かれ、接続された。
19世紀の海底ケーブル敷設は、純粋な人道的活動として行われ、民間投資や経済活動としての側面は希薄であった。,×,第15章　世界市場の形成とアジア,間違った文章である。電信ネットワークは、それ自体が多額の投資を必要とする「巨大な経済活動」であった。
第2インターナショナルは、1889年に結成された国際社会主義者大会を起源とし、各国社会主義政党のゆるやかな連合体であった。,◯,第15章　世界市場の形成とアジア,19世紀末の社会主義運動の高揚を背景に、第1インターナショナルを継承する形で発展しました。
マフムト2世は、旧態依然としたイェニチェリ軍団を温存しつつ、西欧式の新軍を創設することで軍事改革を成功させた。,×,第15章　世界市場の形成とアジア,間違った文章である。実際には改革の障害となっていた「イェニチェリを廃止（一掃）」した。
オスマン帝国が1839年に発したギュルハネ勅令により始まった、西欧化・中央集権化を目指す一連の改革をタンジマートと呼ぶ。,◯,第15章　世界市場の形成とアジア,恩恵という意味のこの改革は、行政・軍事・教育など広範にわたりましたが、財政難などで難航しました。
1856年の改革勅令は、宗教に関わらず全住民の法的な平等を宣言し、非ムスリムをジンミーではなく「国民」として統合することを目指した。,◯,第15章　世界市場の形成とアジア,列強の圧力を背景に、近代的な国民国家への脱皮を試みた画期的な宣言でした。
エジプトのムハンマド・アリーは、フランス軍撤退後の混乱を収拾し、マムルーク勢力を保護することで国内を安定させた。,×,第15章　世界市場の形成とアジア,間違った文章である。彼は実権を握るため、敵対する「マムルーク勢力を一掃（虐殺）」した。
ムハンマド・アリーは、綿花の国家独占輸出などを通じて富国強兵を推進し、オスマン帝国から独立してエジプト＝トルコ戦争を起こした。,◯,第15章　世界市場の形成とアジア,シリアの領有をめぐって本国と戦い、一時は本国を圧倒するほどの軍事力を誇りました。
1840年のロンドン会議の結果、ムハンマド・アリーはシリアの領有を認められ、オスマン帝国からの完全独立を果たした。,×,第15章　世界市場の形成とアジア,間違った文章である。列強の介入により「シリアは放棄」させられ、独立ではなく「総督位の世襲」のみが認められた。
アラビア半島で始まったワッハーブ派の運動は、聖者信仰を重視し、神秘主義的な儀礼をイスラームの正統として推奨した。,×,第15章　世界市場の形成とアジア,間違った文章である。ワッハーブ派は「聖者信仰を批判」し、初期の教えに立ち返る（厳格な一神教）を主張した。
サウード家と結びついたワッハーブ王国は、メッカ・メディナを支配下に置いたが、最終的にムハンマド・アリーの軍によって滅ぼされた。,◯,第15章　世界市場の形成とアジア,一度は滅びますが、この精神と家系がのちのサウジアラビア建国へと繋がっていきます。
フランスは1830年にアルジェリアを占領し、現地の抵抗運動を退けて1848年にこれを自国へ併合した。,◯,第15章　世界市場の形成とアジア,これに危機感を抱いたオスマン帝国は、隣接するリビアの直接支配を強化することになりました。
クリミア戦争に勝利したオスマン帝国は、外国からの借款をすべて返済し、自国資本による鉄道建設や銀行設立を自力で達成した。,×,第15章　世界市場の形成とアジア,間違った文章である。戦争により財政は破綻状態となり、鉄道や銀行は「外国資本」に支配されることになった。
サファヴィー朝滅亡後の混乱を収拾したカージャール朝は、デリーを襲撃するなどインド方面へ積極的に進出した。,×,第15章　世界市場の形成とアジア,間違った文章である。インドへ進出しデリーを襲撃したのは、カージャール朝ではなく、その前のナーディル・シャーである。
ロシアとの戦争に敗れたカージャール朝は、1828年にトルコマンチャーイ条約を締結し、カフカスの一部を割譲した。,◯,第15章　世界市場の形成とアジア,この条約で領土（アルメニア等）を失っただけでなく、治外法権や不平等な関税を認めることになりました。
トルコマンチャーイ条約は、イランにとって有利な通商条件を含む対等な条約であり、ロシアの南下を完全に阻止した。,×,第15章　世界市場の形成とアジア,間違った文章である。実際にはイランにとって極めて不利な不平等条約であり、ロシアの南下を加速させました。
カージャール朝はロシアの支持を得てアフガニスタンへ侵攻したが、これを阻止しようとするフランスと戦うことになった。,×,第15章　世界市場の形成とアジア,間違った文章である。ロシアの南下を警戒して介入し、イランと対立したのはフランスではなくイギリスである。
19世紀半ばのイランでは、シーア派から派生し独自の教義をもつバーブ教が広まり、農民や商人の支持を得た。,◯,第15章　世界市場の形成とアジア,社会的混迷の中で急速に広まりましたが、政府の激しい弾圧を受けることになります。
1848年に起こったバーブ教徒の乱は、政府軍を圧倒してイラン全土にイスラーム改革国家を樹立することに成功した。,×,第15章　世界市場の形成とアジア,間違った文章である。武装蜂起は行われましたが、政府によってまもなく鎮圧されました。
北カフカスでは、ロシアの征服に対して神秘主義教団が指導する抵抗運動が起こり、長年にわたってロシア軍を苦しめた。,◯,第15章　世界市場の形成とアジア,ナショナリズムと宗教が結びついた強固な抵抗でしたが、クリミア戦争後の大攻勢で占領されました。
イランの改革は19世紀半ばに軍事・行政・教育の分野で試みられ、イギリスの全面的な支援によって永続的な成功を収めた。,×,第15章　世界市場の形成とアジア,間違った文章である。改革は試みられたものの、保守派の反発や列強の干渉などにより長続きしませんでした。
バーブ教から派生したバハーイー教は、イラン国内で国教として認められ、中東全域に布教を拡大した。,×,第15章　世界市場の形成とアジア,間違った文章である。バハーイー教はイランで迫害を受け、主にイラン国外で布教が行われました。
19世紀後半、イギリスとロシアの勢力争いの結果、イランの領土はおおよそ現在の領域へと確定した。,◯,第15章　世界市場の形成とアジア,二大国の緩衝地帯となる形で、現在のイランの国境線の原型が形作られました。
1757年のプラッシーの戦いで、クライヴ率いるイギリス東インド会社軍は、フランスと結んだベンガル太守軍を破った。,◯,第15章　世界市場の形成とアジア,この勝利により、イギリスはインドにおけるフランスの影響力を排除し、実質的な支配権を確立し始めました。
イギリスは、マイソール戦争やマラーター戦争を通じて諸王国を服従させ、19世紀半ばにはインド全域を支配下に置いた。,◯,第15章　世界市場の形成とアジア,直轄領（管区）と、外交権を奪われた「藩王国」によって、インドの植民地化が完成しました。
1833年にイギリス議会で決定された措置により、東インド会社は茶貿易や中国貿易の独占権を拡大し、商業活動を強化した。,×,第15章　世界市場の形成とアジア,間違った文章である。実際には独占権が「廃止」され、会社は商業活動を停止して「統治専門組織」へと変わった。
ベンガル地方で導入されたザミンダーリー制は、耕作農民（ライヤット）に直接土地所有権を与え、納税させる制度である。,×,第15章　世界市場の形成とアジア,間違った文章である。農民ではなく、伝統的な領主層（ザミンダール）を地主として認定し、納税義務を課した。
南インドなどで実施されたライヤットワーリー制は、政府が実際の耕作者（自作農）を納税者として直接契約する制度である。,◯,第15章　世界市場の形成とアジア,北部のザミンダーリー制に対し、南部ではより直接的な徴税体制がとられました。
産業革命の結果、インドはイギリスへ高品質な綿布を大量に輸出し、イギリスの機械製綿布を圧倒し続けた。,×,第15章　世界市場の形成とアジア,間違った文章である。安価なイギリス製綿布の流入により、インドは「綿製品の輸出国」から「原料（綿花）の輸出国」へ転落した。
