question,answer,chapter,explanation
入会地（いりあいち）とは、武士が軍事訓練のために独占的に使用した広大な原野のことである。,×,第9章,間違い。入会地は「村々が共同で利用」し、肥料や燃料を採集する共有地である。
17世紀後半、日本からの最大の輸出品は「銀」から「銅」へと変化した。,◯,第9章,正しい。銀の産出量が減った一方で、銅の需要と増産が進んだためである。
鉱山で発達した掘削・排水・測量の技術は、新田開発の治水や用水路の開削技術にも転用された。,◯,第9章,正しい。技術の波及が農業生産の発展に貢献した。
「問屋」とは、生産者から商品を直接消費者に小売販売する、江戸・大坂の小規模な店舗を指す。,×,第9章,間違い。問屋は生産地の仲買から荷を受け、都市の仲買へ「卸売り」する流通の中枢である。
武士は、家督や財産を「全ての子供」に均等に分割して相続させることが義務付けられていた。,×,第9章,間違い。「長子単独相続」が基本であり、女性や次男以下は相続から排除される傾向が強まった。
五人組は、キリスト教の禁止や年貢の納入、犯罪防止のために組織された連帯責任制度である。,◯,第9章,正しい。村や町の末端組織として機能した。
「分地制限令」は、田畑を細分化して多くの百姓に分け与えることを奨励するために出された。,×,第9章,間違い。細分化による零細化（貧困化）を防ぐため、分割相続を「制限」する法令である。
17世紀の日本は、朝鮮から伝わった「灰吹法」により、世界有数の銀産出国となった。,◯,第9章,正しい。銀は当時のアジア貿易における決済手段として重要だった。
「店借（たなかり）」や「地借（じがり）」は、町人に地代や店賃を支払うが、町の運営に参加する権利は持たなかった。,◯,第9章,正しい。家持町人とは身分的な格差があった。
江戸時代、木綿の栽培が全国に広まると、麻は庶民の衣料として全く使われなくなった。,×,第9章,間違い。木綿が急速に普及したが、麻も引き続き利用された。
山から切り出された「木曽檜（ひのき）」や「秋田杉」は、江戸や大坂などの巨大都市の建設に欠かせない商品となった。,◯,第9章,正しい。幕府や藩が山林を直轄支配して管理した。
三都や城下町の問屋や仲買が、営業権を独占するために作った同業者組織を「惣村」と呼ぶ。,×,第9章,間違い。商人や職人の同業者団体は「仲間」や「組合」と呼ぶ。惣村は中世から続く農村の自治組織である。
4代将軍家綱の時代、兵学者由井正雪による「慶安の変」がおき、幕府は牢人対策として末期養子の禁止を緩和した。,◯,第9章,正しい。これにより、跡継ぎ不在による改易（大名取り潰し）を減らし、牢人の増加を抑制した。
1663年の武家諸法度（寛文令）では、主人の死後に家臣が後を追う「殉死」を推奨し、忠義の証とした。,×,第9章,間違い。殉死を「禁止」し、新しい主人への奉公を義務づけた。
岡山藩主の池田光政や会津藩主の保科正之、水戸藩主の徳川光圀などは、儒者を顧問として藩政刷新を行った。,◯,第9章,正しい。これらは名君として知られ、教育や学問の振興に力を入れた。
5代将軍徳川綱吉の時代、「武士は武力のみを磨くべき」とする武断主義がさらに強化された。,×,第9章,間違い。儒教に基づく「文治主義」へと転換し、忠孝や礼儀が重視されるようになった。
綱吉が出した武家諸法度（天和令）では、「文武弓馬の道」に代わり「文武忠孝を励し、礼儀を正すべき事」が第1条に掲げられた。,◯,第9章,正しい。武力から道徳・儀礼による秩序維持への転換を示している。
綱吉は、湯島に聖堂（湯島聖堂）を建て、林鳳岡を大学頭に任命して、儒教（朱子学）を重んじた。,◯,第9章,正しい。林家の私塾を公認の学問所として整備した。
綱吉は朝廷を厳しく弾圧し、大嘗会などの朝廷儀式をすべて廃止して、朝幕関係を悪化させた。,×,第9章,間違い。大嘗会を再興させるなど、朝廷との協調関係（朝幕協調）を築いた。
「生類憐みの令」は、犬の保護だけでなく、殺生の禁止や捨て子の保護なども含む、20年余りにわたる法令の総称である。,◯,第9章,正しい。慈悲の心による政治（徳治）を目指したが、庶民には負担となった。
綱吉の時代に出された「服忌令」は、死や血を忌み嫌う風潮を生み、特定の身分に対する差別意識を強める結果となった。,◯,第9章,正しい。汚れ（穢れ）を忌避する価値観が社会に浸透した。
元禄期の幕府財政は、佐渡金山などの産出量が増加したため、史上空前の黒字を記録した。,×,第9章,間違い。金・銀の産出量が減少し、江戸城再建や寺社造営の費用がかさんで財政は悪化した。
荻原重秀の献策で行われた貨幣改鋳では、金の含有率を高めた高品質な小判を発行し、物価を安定させた。,×,第9章,間違い。金の含有率を下げた「元禄小判」を発行して幕府は収益を得たが、物価騰貴（インフレ）を招いた。
6代将軍家宣に仕えた新井白石は、綱吉時代の「生類憐みの令」をさらに強化し、厳格な法執行を行った。,×,第9章,間違い。家宣とともに生類憐みの令を「廃止」した。
新井白石の政治（正徳の政治）では、将軍の権威を高めるために、天皇家に繋がる「閑院宮家」を創設した。,◯,第9章,正しい。皇統の断絶を防ぐとともに、将軍家と天皇家の結びつきを強める狙いがあった。
朝鮮通信使への対応において、白石は将軍の呼称を「日本国大君」から「日本国王」に変更させた。,◯,第9章,正しい。大君が国王より格下に見られるのを嫌い、外交上の地位を明確にした。
白石は物価高騰を抑えるため、金の含有率の低い元禄小判をさらに改悪した小判を発行した。,×,第9章,間違い。元禄小判を改め、慶長小判と同等の高品質な「正徳小判」を鋳造した（幣制防衛）。
1715年の「海舶互市新例（正徳新令）」は、長崎貿易における金・銀の流出を防ぐために貿易額を制限した。,◯,第9章,正しい。清船30隻、オランダ船2隻などの制限を設けた。
水戸藩主の徳川光圀が編纂を開始した歴史書は、『大日本史』である。,◯,第9章,正しい。彰考館を設置して編纂にあたらせた。
元禄14年におきた赤穂事件は、江戸城内で浅野長矩が吉良義央を傷つけたことに端を発する。,◯,第9章,正しい。儀礼をめぐるトラブルが背景にあった。
4代将軍家綱の補佐役を務めた保科正之は、岡山藩主であり、熱心な法華宗の信者であった。,×,第9章,間違い。保科正之は「会津藩主」であり、山崎闇斎に「朱子学」を学んだ。
新井白石は、朝鮮通信使の接待費用が膨大であったため、これをさらに豪華にして日本の国力を示そうとした。,×,第9章,間違い。接待が「丁重にすぎた」として「簡素化」を断行した。
1707年の富士山大噴火による被害に対し、幕府は全国の石高100石につき2両の割合で「諸国高役金」を徴収した。,◯,第9章,正しい。これにより復興資金を調達した。
武家諸法度（天和令）において、末期養子は「50歳以上」の大名にのみ認められることとなった。,×,第9章,間違い。史料には「五拾以上十七以下の輩」とあり、50歳以下の若年大名でも審査の上で認められた。
17世紀後半、脱穀用の「千歯扱（せんばこき）」や深耕用の「備中鍬（びっちゅうぐわ）」が普及し、農業生産力が向上した。,◯,第9章,正しい。これら鉄製農具の普及は小規模経営を支えた。
江戸時代最初の体系的農書である『農業全書』は、大蔵永常によって著された。,×,第9章,間違い。『農業全書』の著者は「宮崎安貞」である。大蔵永常は19世紀の人物である。
都市周辺の農村では、商品作物の肥料として、都市から出る「下肥（しもごえ）」が金肥として活用された。,◯,第9章,正しい。下肥や干鰯・油粕などは代金を払って買う「金肥」と呼ばれた。
日本の耕地面積は、江戸時代初めの約164万町歩から、18世紀初めには約2倍の297万町歩へと激増した。,◯,第9章,正しい。大規模な新田開発の成果である。
「俵物（たわらもの）」とは、中国（清）向けの輸出品である干し鮑・いりこ・ふかひれなどの海産物の総称である。,◯,第9章,正しい。銅の輸出が減ったあとの重要な外貨獲得源となった。
高級な絹織物の産地として知られる「西陣」は、江戸の日本橋周辺に位置していた。,×,第9章,間違い。西陣は「京都」にある。
五街道の起点は江戸の日本橋であり、これらは道中奉行によって管理された。,◯,第9章,正しい。東海道・中山道・甲州・日光・奥州の五つを指す。
街道の宿駅で、大名や公家などの公的な宿泊施設として利用されたのは「旅籠屋」である。,×,第9章,間違い。公的な宿泊施設は「本陣」や「脇本陣」である。旅籠屋は一般の旅行者用である。
「伝馬役（てんまやく）」は、幕府や大名の荷物運搬のために、近隣の百姓や町人が人足や馬を差し出す負担である。,◯,第9章,正しい。宿駅周辺の村々には重い負担となった。
17世紀後半、江戸の商人河村瑞賢によって、日本海側から下関を経て大坂・江戸へ至る「西廻り海運」が整備された。,◯,第9章,正しい。これにより全国的な海上交通網が完成した。
大坂・江戸間を往来した「菱垣廻船」は、主に「酒」を専門に運ぶための船として発達した。,×,第9章,間違い。酒専用の船は「樽廻船」である。
秤量（重さを量る）貨幣である「銀」は、主に江戸を中心とする東日本で「金」の代わりに使用された。,×,第9章,間違い。銀は主に「西日本（上方）」で使われ（銀遣い）、東日本は「金」が主流（金遣い）だった。
三貨制度における「銭（寛永通宝）」は、金座・銀座の役人が管理する「銭座」で大量に鋳造された。,◯,第9章,正しい。17世紀中頃に全国へ普及した。
「天下の台所」と呼ばれた大坂には、各藩の年貢米などを販売する拠店である「蔵屋敷」が集中した。,◯,第9章,正しい。蔵屋敷で蔵米の換金が行われた。
浮世草子の作者として知られる井原西鶴は、江戸の武家社会を理想的に描いた作品で人気を博した。,×,第9章,間違い。西鶴は「大坂の町人」であり、町人の愛欲や金銭への執着をリアルに描いた。
松尾芭蕉は、さび・かるみといった幽玄閑寂を重んじる「蕉風（正風）俳諧」を確立した。,◯,第9章,正しい。紀行文『奥の細道』が有名である。
人形浄瑠璃や歌舞伎の脚本家として活躍した近松門左衛門は、武士の出身であった。,◯,第9章,正しい。義理と人情の板挟みを描く作品を多く残した。
陽明学の祖とされる中江藤樹は、幕府の身分秩序を全面的に支持したため、幕府に厚遇された。,×,第9章,間違い。陽明学は知行合一や現実批判の性格が強かったため、幕府からは「警戒」された。
古学を唱えた荻生徂徠は、孔子や孟子の古典に立ち返ることを主張し、のちの享保の改革にも影響を与えた。,◯,第9章,正しい。経世論（統治の具体策）を展開した。
渋川春海は、日本独自の暦である「貞幸暦（ていこうれき）」を作成し、初代の天文方に任命された。,×,第9章,間違い。作成したのは「貞享暦（じょうきょうれき）」である。
浮世絵の版画（一枚摺）を始め、美人画や役者絵で人気を得たのは、菱川師宣である。,◯,第9章,正しい。安房出身の絵師である。
京都の野々村仁清は、色絵（上絵付）の技法を完成させ、京焼の祖となった。,◯,第9章,正しい。装飾的な陶器の伝統を築いた。
8代将軍徳川吉宗は、家康以来の宗家が途絶えた後、紀伊藩主から選ばれて就任した。,◯,第10章,正しい。享保の改革の主導者である。
吉宗は側用人による側近政治をさらに強化し、従来の老中を完全に排除して幕政を行った。,×,第10章,間違い。側近政治を改めて、新設の「御用取次」を介して将軍の意思を反映させた。
「相対済し令」は、金銭貸借の争い（金公事）を幕府が迅速に裁判して解決することを約束した法令である。,×,第10章,間違い。金公事を幕府が受理せず、「当事者間（相対）で解決させる」ための法令である。
「上げ米」の制では、大名から石高1万石につき100石を上納させる代わりに、参勤交代の負担をゆるめた。,◯,第10章,正しい。幕府財政を一時的に立て直すための臨時措置であった。
年貢を増やすために広く導入された「定免法」とは、その年の豊凶に応じて年貢率を決定する方法である。,×,第10章,間違い。豊凶に関わらず一定期間同じ年貢率とするのが「定免法」である。毎年調査するのは「検見法」。
吉宗は「米公方」と呼ばれ、米価を安定させるために大坂の堂島米市場を公認した。,◯,第10章,正しい。米価の平準化を目指した。
甘藷（さつまいも）や朝鮮人参などの新しい産業を奨励し、漢訳洋書の輸入制限をゆるめた。,◯,第10章,正しい。実学を重視し、食糧問題の解決や国産化を推進した。
江戸の防火対策として、町奉行大岡忠相は「定火消」を廃止し、すべてを武士による消火組織に統合した。,×,第10章,間違い。町方独自の「町火消」を組織させた。
目安箱の意見を受けて設置された「小石川養生所」は、貧民を対象とした医療施設である。,◯,第10章,正しい。江戸の都市政策の一環である。
『公事方御定書』は、判例に基づく合理的な司法判断を行うための基準として制定された。,◯,第10章,正しい。吉宗政権末期の国家制度の充実を示す。
「豪農」とは、田畑を集めて地主となり、小作料を取ったり金融や商品流通に従事したりした有力な百姓を指す。,◯,第10章,正しい。村の運営を担う一方で小百姓との対立も深まった。
「村方騒動」とは、領主による重い年貢に対して村全体が結束して武力蜂起した運動のことである。,×,第10章,間違い。村方騒動は村の内部で「小百姓らが豪農（村役人）の不正を追及した」対立である。
江戸や大坂などの都市では、農村からの流入者により、裏長屋に住む貧しい日稼ぎ民衆が激増した。,◯,第10章,正しい。これらが打ちこわしの主体となっていく。
17世紀前半に幕府が公認した遊廓は、主に豪農や豪商の娘たちが志願して働く場であった。,×,第10章,間違い。貧しい百姓や都市下層民の出身者が、売買される形で働かされていた。
「代表越訴型一揆」は、一村の代表者が百姓全体の要求をまとめて領主に直訴する形態の一揆である。,◯,第10章,正しい。17世紀後半から増えた。
「惣百姓一揆」とは、特定の村の代表者だけが動き、一般の百姓は参加しない限定的な抗議行動である。,×,第10章,間違い。広い地域の百姓が「惣（すべて）」で結集した大規模な一揆を指す。
1732年の「享保の飢饉」の主な原因は、西日本におけるいなごやうんかの大量発生であった。,◯,第10章,正しい。この翌年に江戸で初の打ちこわしがおきた。
「打ちこわし」とは、米価急騰の際などに、民衆が米問屋や御用商人の家を破壊した行動のことである。,◯,第10章,正しい。都市民衆の生存をかけた抗議である。
1783年の浅間山大噴火を契機に始まった大飢饉を「天明の飢饉」と呼ぶ。,◯,第10章,正しい。東北地方を中心に甚大な被害が出た。
吉宗が創設した「田安家・一橋家」に、のちの「清水家」を加えた3家を御三家と呼ぶ。,×,第10章,間違い。これらは「御三卿」である。御三家は尾張・紀伊・水戸である。
幕府は、一揆の指導者を処刑した一方で、一揆の要求を一切認めることはなかった。,×,第10章,間違い。要求を「一部認めることもあった」。
吉宗は財政を再建したため、一度廃止した「上げ米」を死ぬまで継続し、将軍の権威を保った。,×,第10章,間違い。財政の見通しがついた後、将軍の「恥辱」として「上げ米を廃止」し、参勤交代を元に戻した。
田沼意次は、年貢増徴に頼るだけでなく、商工業者の「株仲間」を公認して営業税（運上・冥加）の徴収をはかった。,◯,第10章,正しい。重商主義的な政策として知られる。
田沼時代には、銀貨の計数貨幣（南鐐二朱銀など）が鋳造され、貨幣制度を金へ一本化する試みがなされた。,◯,第10章,正しい。西日本の「銀遣い（秤量貨幣）」を金（計数貨幣）へ統合しようとした。
田沼意次は、印旛沼・手賀沼の干拓を行い、新田開発を進めるために大名から「上げ米」を徴収した。,×,第10章,間違い。上げ米は「徳川吉宗（享保の改革）」の政策である。
工藤平助の『赤蝦夷風説考』を受け、田沼意次は最上徳内らを蝦夷地へ派遣して調査させた。,◯,第10章,正しい。ロシアとの貿易の可能性や開発を検討した。
田沼意次の政治は商人の力を利用したため、武士のあいだで「賄賂が横行している」といった批判が強まった。,◯,第10章,正しい。この政治腐敗がのちの失脚の一因となった。
1758年の「宝暦事件」では、公家たちに尊王論を説いた竹内式部が処分された。,◯,第10章,正しい。朝廷内での尊王論の高まりに対する幕府の弾圧である。
田沼意次の子・意知が江戸城内で刺殺されたことをきっかけに、田沼の権勢は急速に衰えた。,◯,第10章,正しい。刺殺事件（1784年）の後、家治の死を経て罷免された。
「上げ米の令」において、幕府は大名に対し石高1万石につき「500石」の米を上納させた。,×,第10章,間違い。上納額は「100石」である。
上げ米を献上した大名は、見返りとして「参勤交代の江戸滞在期間を半分に短縮」された。,◯,第10章,正しい。軍役の軽減を交換条件とした。
18世紀、寺子屋の普及により民衆の識字層が増加し、書籍や印刷物が全国に流通するようになった。,◯,第10章,正しい。これが新しい学問や思想の広がる土台となった。
徳川吉宗が漢訳洋書の輸入制限をゆるめた後、青木昆陽らは「英語」の学習を命じられた。,×,第10章,間違い。学んだのは「オランダ語」であり、これが蘭学の発達に繋がった。
1774年、前野良沢や杉田玄白らが西洋の解剖書を訳して刊行した著作は『和蘭医事解』である。,×,第10章,間違い。著作名は『解体新書』である。
稲村三伯は、日本最初の蘭日辞書である『ハルマ和解』を作成した。,◯,第10章,正しい。大槻玄沢の門人である。
平賀源内は、長崎で得た知識をもとに、エレキテル（摩擦起電機）などの物理学的研究を行った。,◯,第10章,正しい。多才な「天才」として知られる。
国学を大成させた本居宣長は、儒教的な考え方（漢意）を積極的に取り入れるべきだと主張した。,×,第10章,間違い。宣長は「漢意（からごころ）」を激しく攻撃し、日本古来の精神への復帰を説いた。
本居宣長が、30年以上の歳月をかけて『古事記』を研究し、著した書物は『古事記伝』である。,◯,第10章,正しい。国学の最高峰とされる文献学的研究である。
盲目の国学者・塙保己一は、古典を収集・編纂し、のちの国史学の基礎となる『群書類従』を編んだ。,◯,第10章,正しい（テキストの「古典の収集・保存」にあたる）。
兵学者の山県大弐は、幕政の腐敗を批判したために「明和事件」で処刑された。,◯,第10章,正しい。尊王論に基づく倒幕の志を疑われた。
国学者の荷田春満や賀茂真淵は、仏教を日本固有の道として尊重し、儒教のみを排斥した。,×,第10章,間違い。国学は「仏教も儒教も」外来思想として排した。
水戸学における尊王論は、天皇を王者として尊ぶことで、将軍の政治的地位を否定しようとするものであった。,×,第10章,間違い。当時の尊王論の多くは、幕府の権威を守る（委任論）ためのものであった。
田沼意知を刺殺した佐野政言は、民衆から「世直し大明神」と崇められた。,◯,第10章,正しい（注釈等に多い知識。田沼政治への不満の裏返し）。
田沼意次は、最上徳内の蝦夷地派遣調査の結果を受け、すぐにロシアとの大規模な国交を樹立した。,×,第10章,間違い。調査は行わせたが、本人の失脚により政策は中断・中止された。
石田梅岩が始めた「心学（石門心学）」は、儒教・仏教・神道の教えを融合させ、町人や百姓の生活倫理を説いた。,◯,第10章,正しい。正直や倹約を重んじ、庶民に広く受け入れられた。
安藤昌益は『自然真営道』を著し、武士が百姓から搾取する身分社会を肯定し、その維持を説いた。,×,第10章,間違い。昌益は身分制度を鋭く批判し、万人が耕作する「自然の世」を理想とした。
寛政の改革において、幕府は朱子学を正学とし、林家の家塾を「昌平坂学問所」として直営化した。,◯,第10章,正しい。これにより、幕府の支配の正統性を支える教育を強化した。
「藩校（藩学）」は、藩士の子弟だけでなく、すべての領民が義務教育として通う学校であった。,×,第10章,間違い。藩校は主に「藩士やその子弟」の教育を目的とした。庶民は主に寺子屋に通った。
岡山藩の「閑谷学校」は、17世紀後半に池田光政によって設立された、早い時期の郷校の例である。,◯,第10章,正しい。今も残る美しい講堂で知られる。
大坂の「懐徳堂」は、武士の出資によって設立され、主に軍事学を町人に教えた。,×,第10章,間違い。懐徳堂は「町人の出資」で設立され、主に「朱子学や陽明学」を教えた。
伊藤仁斎が京都に開いた私塾は「古義堂」と呼ばれ、古学の研究が行われた。,◯,第10章,正しい。仁斎は古典の本来の意味（古義）を追求した。
「寺子屋」では、読み・書き・そろばんなどの実用的な知識のほか、女子向けには『女大学』などの教科書も用いられた。,◯,第10章,正しい。女子教育も進み、識字率の向上に大きく寄与した。
18世紀半ばに流行した「洒落本」は、農村の収穫の喜びを描いた、幕府が奨励した小説である。,×,第10章,間違い。洒落本は「江戸の遊里（遊郭）」を描いたもので、寛政の改革で厳しく取り締まられた。
山東京伝は、風刺のきいた「黄表紙」や洒落本の作者であったが、寛政の改革で処罰を受けた。,◯,第10章,正しい。出版統制の犠牲者の一人である。
与謝蕪村は、文人画家としても活躍し、俳諧では絵と一体となったような句を詠んだ。,◯,第10章,正しい。池大雅とともに文人画を大成させた人物でもある。
「川柳」は、世相や風俗を風刺する短歌形式の文学で、石川雅望がその祖とされる。,×,第10章,間違い。川柳の祖は「柄井川柳」である。石川雅望は狂歌の代表者。
18世紀後半、歌舞伎に圧倒された人形浄瑠璃は、座敷での唄浄瑠璃（一中節・常磐津節など）へと移り変わった。,◯,第10章,正しい。舞台芸術から、より音楽的なジャンルへと分化した。
鈴木春信は、多色刷りの浮世絵版画である「錦絵」を完成させた。,◯,第10章,正しい。これ以前の浮世絵は単色や少数の色が中心だった。
喜多川歌麿は、個性豊かな「役者絵」を専門とし、東洲斎写楽は「美人画」でその名を知られた。,×,第10章,間違い。歌麿は「美人画」、写楽は「役者絵」で知られる。
司馬江漢は、江戸で「銅版画」を始め、西洋画の技法を普及させた。,◯,第10章,正しい。蘭学の影響を受け、科学的・写実的な表現を追求した。
「秋田蘭画」は、本居宣長が秋田藩に招かれた際に創始した、国学風の洋画である。,×,第10章,間違い。秋田蘭画を創始したのは「小田野直武」であり、平賀源内の影響を受けた。
円山応挙は、写生を重んじ、遠近法を取り入れた「円山派」を興した。,◯,第10章,正しい。近代的な写実主義の先駆けとされる。
山片蟠桃は、合理主義の立場から西洋文明を評価し、『夢の代』で「無神論」などを説いた。,◯,第10章,正しい。懐徳堂で学んだ町人学者である。
富永仲基は、仏教思想が歴史的に形成されたことを実証的に論じた『出定後語』を著した。,◯,第10章,正しい。文献批判の先駆的な業績である。
西洋画の技法を伝えた「司馬江漢」や「亜欧堂田善」は、幕府の御用絵師として狩野派を凌ぐ権力を持った。,×,第10章,間違い。彼らは蘭学的な興味を持つ民間の知識人・画家であり、幕府の公式な画壇（狩野派など）とは立場が異なる。
石門心学の教えを全国に広めたのは、梅岩の弟子である「手島堵庵」や「中沢道二」らである。,◯,第10章,正しい。心学は講釈を通じて庶民に浸透した。
松平定信は、11代将軍家斉の補佐として老中に就任し、田沼時代の重商主義的な政策を改める「寛政の改革」を行った。,◯,第10章,正しい。農村復興と質素倹約を柱とした。
寛政の改革で行われた「囲米（かこいまい）」とは、飢饉に備えて各地に社倉・義倉を設け、米を蓄えさせた制度である。,◯,第10章,正しい。享保の改革の「上げ米」と混同しないよう注意。
江戸の治安対策として、無宿人を収容して職業技術を習得させた施設は「小石川養生所」である。,×,第10章,間違い。無宿人を収容したのは「人足寄場（石川島）」である。養生所は享保の改革の医療施設。
「棄捐令（きえんれい）」は、札差に対して旗本・御家人の借金を放棄させた法令である。,◯,第10章,正しい。武士の生活困窮を救うための策であった。
松平定信は「寛政異学の禁」を発し、聖堂学問所において「陽明学」を正学として奨励した。,×,第10章,間違い。正学としたのは「朱子学」である。
林子平は『海国兵談』で海岸防備の必要性を説いたが、幕府を批判したものとみなされて弾圧された。,◯,第10章,正しい。この時期、出版統制が厳格化された。
「尊号一件」とは、光格天皇が実父に「太上天皇」の尊号を贈ろうとしたことに対し、松平定信が賛成した事件である。,×,第10章,間違い。定信はこれを「拒否」し、朝廷との対立を招いた。
1792年、ロシア使節ラクスマンが根室に来航し、漂流民の大黒屋光太夫を届けるとともに通商を求めた。,◯,第10章,正しい。これを機に幕府は海防意識を高めた。
ロシア使節レザノフが長崎に来航した際、幕府は快く通商に応じ、日露和親条約を締結した。,×,第10章,間違い。幕府は冷淡に対応して追い返したため、ロシア軍による北方の攻撃を招いた。
1808年のフェートン号事件は、アメリカ軍艦が長崎に侵入し、薪水を強要した事件である。,×,第10章,間違い。侵入したのは「イギリス」軍艦である。
1825年に出された「異国船打払令」は、オランダ船を含むすべての外国船を見つけ次第攻撃するよう命じたものである。,×,第10章,間違い。オランダ船や中国（清）・朝鮮などの船は「対象外」であった。
11代将軍徳川家斉が引退後も実権を握り続けた政治を「大御所政治」と呼ぶ。,◯,第10章,正しい。後半は華美な文化が栄えたが、財政は悪化した。
「関東取締出役」は、領主の枠を越えて関東の治安維持にあたるために設置された役職である。,◯,第10章,正しい。博徒や無宿人の増加に対応した。
1837年に大坂で武装蜂起した大塩平八郎は、現役の大坂町奉行であった。,×,第10章,間違い。大塩は「元与力（元役人）」であり、当時は隠居して陽明学者となっていた。
「モリソン号事件」で渡辺崋山や高野長英が処罰された事件を「明和事件」と呼ぶ。,×,第10章,間違い。正しくは「蛮社の獄」である。
老中水野忠邦が行った「天保の改革」では、物価高騰の原因が株仲間の独占にあると考え、株仲間の解散を命じた。,◯,第10章,正しい。しかし、かえって流通が混乱し、逆効果となった。
天保の改革で出された「人返しの法」は、江戸に流入した農民を強制的に農村へ帰すものである。,◯,第10章,正しい。農村復興と都市治安の維持が目的。
水野忠邦が出した「上知令（あげちれい）」は、大名の反対を押し切って完全に実施され、幕府財政を立て直した。,×,第10章,間違い。大名や旗本の猛反対を受け、実施できずに忠邦は失脚した。
19世紀半ば、一部の地域で労働者を集め、分業と協業による手工業生産を行う「工場制手工業（マニュファクチュア）」が始まった。,◯,第10章,正しい。産業の近代化に向けた萌芽が見られた。
薩摩藩では、調所広郷が黒砂糖の専売や密貿易を通じて藩財政を劇的に立て直した。,◯,第10章,正しい。これがのちに雄藩として台頭する原動力となった。
長州藩において、多額の借財整理や「越荷方（こしにかた）」の設置により財政再建に成功したのは、鍋島直正である。,×,第10章,間違い。長州藩の改革指導者は「村田清風」である。鍋島直正は佐賀藩主。
二宮尊徳は、「報徳仕法」と呼ばれる独自の農村復興策を各地で行い、荒廃した農村の再建に尽力した。,◯,第10章,正しい。農民の勤労や節約を説いた。
「異国船打払令（無二念打払令）」は、イギリス人に限らず、西洋の船を見かけたら迷わず打ち払うよう命じたものである。,◯,第10章,正しい。1825年に出された強硬な対外政策である。
天保の改革の「人返しの法」は、江戸に流入した妻子などのない単身者を、自発的な意思に関わらず村へ呼び戻すよう命じた。,◯,第10章,正しい。農村復興と江戸の治安維持を目的とした。
水野忠邦は、物価高騰の原因は株仲間の独占にあると考え、十組問屋をはじめとする株仲間の解散を命じた。,◯,第10章,正しい。しかし結果として流通が混乱し、のちに再興された。
株仲間の解散により、仲間に入っていない一般の「素人」や在郷商人の直接売買が禁止された。,×,第10章,間違い。史料には「素人直売買勝手次第（自由）」とあり、流通の独占を廃止しようとした。
「化政文化」は、11代将軍徳川家斉の治世を中心に、江戸を拠点として栄えた町人文化の最盛期を指す。,◯,第10章,正しい。文化・文政期を中心とする。
本多利明は『稽古談』を著し、商売を卑しむ武士の姿勢を批判して、藩営の殖産興業を説いた。,×,第10章,間違い。『稽古談』の著者は「海保青陵」である。本多利明は『経世秘策』を著した。
佐藤信淵は、産業の国営化と貿易による重商主義を説き、幕藩体制の枠を越えた富国策を提言した。,◯,第10章,正しい。より国家主義的な経済論を展開した。
「後期水戸学」の藤田東湖や会沢安らは、尊王攘夷論を説き、幕末の志士たちに大きな影響を与えた。,◯,第10章,正しい。会沢安の『新論』などが有名。
平田篤胤は「復古神道」を大成させ、その教えは関東や中部地方の豪農や神職の間にも広く浸透した。,◯,第10章,正しい。宣長の国学をより宗教的・実践的に発展させた。
伊能忠敬は、幕府の命を受けて日本全国を実測し、精密な「大日本沿海輿地全図」を作成した。,◯,第10章,正しい。50歳を過ぎてから測量を始めたことで知られる。
志筑忠雄は、ニュートンの引力説やコペルニクスの地動説を『暦象新書』という著作で日本に初めて紹介した。,◯,第10章,正しい。オランダ語の「鎖国」という訳語を作った人物でもある。
「鳴滝塾」は、ドイツ人医師シーボルトが長崎に開き、高野長英などの有能な蘭学者を育成した。,◯,第10章,正しい。当時の西洋医学・科学の最先端を教えた。
適々斎塾（適塾）は、吉田松陰が萩に開き、明治維新の指導者となる人材を多く排出した。,×,第10章,間違い。適塾を大坂に開いたのは「緒方洪庵」である。吉田松陰が継いだのは「松下村塾」。
十返舎一九は、弥次さん・喜多さんの旅道中を描いた滑稽本『東海道中膝栗毛』で人気を博した。,◯,第10章,正しい。当時の旅ブームを背景にしている。
読本の代表的作家である曲亭馬琴は、因果応報をテーマにした長編小説『南総里見八犬伝』などを著した。,◯,第10章,正しい（テキストの「勧善懲悪・因果応報」にあたる）。
小林一茶は、武士の教養としての高尚な和歌を追求し、宮廷生活を題材にした作品を多く残した。,×,第10章,間違い。一茶は「信濃の百姓」出身の俳人で、民衆の生活や小さな生き物を題材に句を詠んだ。
葛飾北斎は『富嶽三十六景』、歌川広重は『東海道五十三次』などの風景画を錦絵として発表し、流行させた。,◯,第10章,正しい。風景画（名所絵）は旅のガイドブック的役割も果たした
アヘン戦争での清の敗北を受け、幕府は1842年に異国船打払令を強化し、外国船を一切寄せ付けない方針を固めた。,×,第11章,間違い。打払令を緩和し、燃料や食料を与える「天保の薪水給与令」を出した。
1853年に浦賀に来航したペリーは、アメリカ大統領フィルモアの国書を提出して開国を求めた。,◯,第11章,正しい。この「黒船」来航が幕末動乱の幕開けとなった。
1854年に結ばれた「日米和親条約」により、日本は直ちにアメリカとの自由貿易を開始することを認めた。,×,第11章,間違い。和親条約は燃料補給や遭難救助が主で、通商（貿易）は認めていない。
日米和親条約で開港されたのは、下田と箱館の2港である。,◯,第11章,正しい。のちに通商条約で開港される港とは異なる。
