question,answer,chapter,explanation
日本神話において、天地はおのずから「なった」のではなく、伊邪那岐命と伊邪那美命の二神の意志によって「つくられた」とされている。,×,1 共通テストの過去問,日本の神話思想（古事記・日本書紀）は、天地が自然発生的に生じる「なる（生成）」の論理を基礎とする。キリスト教などのように絶対神の意志で「つくる（創造）」のではないため誤り。
山鹿素行は、朱子学の説く「理」が抽象的であることを批判し、『論語』や『孟子』などの原典に立ち返ることで日常的な道徳規範を明らかにしようとした（古学派）。,〇,1 共通テストの過去問,正しい。山鹿素行は思弁的な朱子学（宋学）を退け、聖人の言葉に直接学ぶ「聖学（古学）」を打ち立て、武士の生き方（士道）を提示した。
徳川家に仕える武士であったが僧侶となり、士農商のいずれであってもそれぞれの職業に専念すること（職分遂行）が仏道の修行であると説いたのは鈴木正三である。,〇,1 共通テストの過去問,正しい。鈴木正三は『仁王禅』などで「職分仏行説」を唱え、日常の仕事をそのまま仏道修行と捉える独自の世俗肯定論を展開した。
徳富蘇峰は、政府主体の欧化主義を批判し、民衆主体の近代化を重視する平民主義を唱えたが、後年は国家主義の立場に転じた。,〇,1 共通テストの過去問,正しい。蘇峰は民有社を設立して『国民之友』を創刊し「平民主義」を唱えたが、日清戦争後の三国干渉などを機に「徳富蘇峰の変節」と呼ばれる国家主義（対外強硬路線）へ転じた。
中江兆民は『三酔人経綸問答』を著し、またルソーの『社会契約論』を『民約訳解』として翻訳・紹介した。,〇,1 共通テストの過去問,正しい。「東洋のルソー」と評される中江兆民は、自由民権運動の理論的指導者としてフランスの共和主義や自由思想を広めた。
久松真一は『茶道の哲学』において、人生の無常を悲観的に受け取るのではなく、今この瞬間をフルに生きて充実した生活をする契機（一期一会）と捉えるべきだと主張した。,〇,1 共通テストの過去問,正しい。久松真一は茶道の「一期一会」という精神を、無常の現実を直視した上での積極的な主体的生き方（自己確立）として捉えた。
ルネサンス期において、古典文化の復興を通じて自由な「人間性（フマニタス）」の回復を追求した運動はヒューマニズム（人文主義）と呼ばれる。,〇,1 共通テストの過去問,正しい。ルネサンスのヒューマニズムは、中世の神中心の禁欲的価値観から離れ、人間らしい豊かな個性や能力の開花を目指した。
人間の自由意志に基づく善行の実践を推奨し、従来の教会の教義に抗議（プロテスト）したルターの立場はプロテスタンティズムと呼ばれる。,×,1 共通テストの過去問,ルターは人間の自由意志や善行による救いを否定し、「信仰のみ」「聖書のみ」「恩寵のみ」を主張した。自由意志による善行を重視したペラギウス的・カトリック的考えとは対立するため誤り。
カルヴァンは、時代や地域によって変わることのない普遍的（カトリック）な教義の確立を目指したため、彼の立場はカトリシズムと呼ばれる。,×,1 共通テストの過去問,カルヴァンはルターと並ぶプロテスタント（新教）の宗教改革者であり、予定説などを唱えた。カトリシズム（旧教）ではないため誤り。
ロックは、人間が生来持っている権利として「生命・自由・財産の所有権（自然権）」を認めた。,〇,1 共通テストの過去問,正しい。ロックは自然権として生命・自由・財産権を挙げ、これを保護するために社会契約によって政府を設立すると説明した。
ホッブズは、神が君主に与えた権利を人々の手に取り返すために、万人が君主に戦いを挑むことを求めた。,×,1 共通テストの過去問,ホッブズは自然状態における「万人の万人に対する闘争」を回避するため、契約により自らの権利を自己保存の権力（絶対君主・リヴァイアサン）へ全面譲渡すると主張した（君主に戦いを挑むのではないため誤り）。
スピノザは、自然の諸事物の中に万物を貫く必然的な法則を見いだす理性的な認知が、神と自然の同一性を「永遠の相のもとに」把握することを可能にすると考えた。,〇,1 共通テストの過去問,正しい。スピノザはパンテイズム（神即自然）を説き、世界を理性的・必然的な体系として「永遠の相のもとに（sub specie aeternitatis）」捉える重要性を唱えた。
モンテーニュは、「私は何を知っているか（ク・セ・ジュ）」と問い続ける懐疑的な精神のあり方を批判し、普遍的認識の手法を確立しようとした。,×,1 共通テストの過去問,モンテーニュは『エセー（随想録）』において「私は何を知っているか」という自省的な懐疑態度（ク・セ・ジュ）を肯定・提唱したため誤り（批判したのではない）。
カントは、人間が理性的存在として自ら定めた「道徳法則」に従うあり方を「意志の自律」と呼び、これこそが真の自由であるとした。,〇,1 共通テストの過去問,正しい。カントは、感性や欲望に支配される「他律」に対して、自らの理性が命じる定言命法に自主的に従うこと（意志の自律）を真の自由とみなした。
J.S.ミルは、他者や社会の利益を減じるような行為をすると「良心による責め」を感じるような人間性を涵養することが、道徳的行為の最も重要な内的規範になると考えた。,〇,1 共通テストの過去問,正しい。ミルは功利主義において、法律や罰則による「外的な制裁」だけでなく、良心の呵責や他者への同情心という「内的な制裁」を倫理の根底として重視した。
ベーコンは、感覚的な経験こそが知識の源泉であると主張し、そうした経験から一般的な法則を導き出す学問的な方法として「問答法」を提唱した。,×,1 共通テストの過去問,ベーコンが提唱した観察・実験に基づく推論方法は「帰納法」である（問答法・助産術はソクラテスの方法であるため誤り）。
ヒュームは、経験の主体となる自我や精神を単一の実体とみなす考え方を否定し、人間の心を絶えず移り変わる「知覚の束」と呼んだ。,〇,1 共通テストの過去問,正しい。イギリス経験論のヒュームは、不変の「自我」という実体は存在せず、意識の中に生滅する様々な知覚が束になっているに過ぎないと主張した。
コントは、経験を超えた原因の追求を批判し、観察や実験によって確かめられる現象の法則を追求する「実証主義」を提唱した。,〇,1 共通テストの過去問,正しい。コントは社会学の創始者であり、神学的段階・形而上学的段階を経て、科学的観察に基づく「実証主義的段階」へと人類の知が発達すると説いた。
ニーチェは、キリスト教の教義に基づく禁欲的な道徳を、強者の自己肯定に根ざした高貴な者たちの道徳として賞賛した。,×,1 共通テストの過去問,ニーチェはキリスト教道徳を、弱者が強者に対して抱く嫉妬や怨恨（ルサンチマン）から生まれた「奴隷道徳」として厳しく批判したため誤り。
ニーチェは、既成の道徳や絶対的な価値観が失われた無価値の事態（ニヒリズム）を正面から引き受け、新たな価値を自己自身で創造して生きる「超人」のあり方を求めた。,〇,1 共通テストの過去問,正しい。ニーチェは「神は死んだ」と宣言して虚無主義（ニヒリズム）を直視し、運命愛をもって能動的に自らの価値を生み出す「超人」を目指すべきだと説いた。
ホネットによると、現代社会における「連帯」とは、自分の業績が集団全体の成果として認められる経験を通じて、集団の意志に従順になることである。,×,1 共通テストの過去問,ホネットの承認論における社会的な連帯は、個々の人間が独自の個性や業績を社会的価値として「相互に承認し合い、尊重し合う」関係であり、集団へ従順になることではないため誤り。
