question,answer,chapter,explanation
恒星は質量が大きい（体が重い）ものほど明るさがケタ違いに明るくなり、それだけ激しく燃料の水素を使い果たすため、主系列星として安定して輝ける寿命は重い星ほど短い。,◯,第9章 太陽と恒星,正しい文章である。体が重い星（大質量星）は一見長持ちしそうだが、実は超がつくほどの燃費の悪い大食いである。蓄えた燃料をものすごいスピードで一気に燃やしてしまうため、太陽（寿命約100億年）に比べて、寿命が数千万年と極端に短い。
恒星と恒星の間のすき間に浮かぶ星間ガス（せいかんがす）は、ケイ酸塩や炭素（石墨）、水の氷などの固体微粒子が主成分である。,×,第9章 太陽と恒星,間違った文章である。星間ガス（気体）の主成分は、ほぼ100％が水素（やヘリウム）の気体である。ケイ酸塩や炭素、氷などでできた固体のつぶ（ちり）は、星間塵（せいかんじん・星間ダスト）と呼ばれ、ガスとは区別される。
原始星から成長し、中心部で水素の核融合反応が始まる直前の、自らの重力で縮みながら温度をどんどん上げている若い星のことを白色矮星（はくしょくわいせい）と呼ぶ。,×,第9章 太陽と恒星,間違った文章である。核融合が始まる一歩手前の、若くて元気な赤ちゃん星はTタウリ型星などと呼ばれる。白色矮星は若い星ではなく、太陽のような星が寿命を迎えたあとに、冷え固まっていく死んだ星の燃え殻（進化の最終段階）である。
太陽は主系列星としての寿命（約100億年）を終えて赤色巨星へと進化したあと、最終的には超新星爆発（ちょうしんせいばくはつ）と呼ばれる宇宙の大爆発を起こしてバラバラに散り散りになる。,×,第9章 太陽と恒星,間違った文章である。太陽程度の比較的軽めの星は、大爆発を起こすことはない。赤色巨星になったあと、外側のガスをフワフワとおだやかに放出して惑星状星雲を作り、中心に白色矮星という燃え殻を静かに残して一生を終える。超新星爆発を起こすのは、太陽の8倍以上重い星だけである。
惑星状星雲の中心に残される白色矮星は、炭素や酸素を燃料とした活発なヘリウム核融合反応を最期の力で起こしているため、今後さらに自ら熱くなって輝きを増していく。,×,第9章 太陽と恒星,間違った文章である。白色矮星は、エネルギーを生み出す核融合反応を完全にストップしている死んだ星である。もはや自ら熱を生み出すことはできず、これまでに蓄えた熱の余熱だけで輝いているため、宇宙空間へ熱を放出しながら、何百億年もかけてゆっくりと冷え固まっていく。
宇宙に存在するすべての鉄よりも重い元素（金やウランなど）は、太陽の中心部で起こる水素の核融合によって、何百億年もの時間をかけてじっくりと作られたものである。,×,第9章 太陽と恒星,間違った文章である。太陽ののんびりとした核融合では、鉄よりも重い元素（金・銀・プラチナ・ウランなど）を作ることはできない。これらは、太陽よりはるかに重い星が、一生の最期に引き起こす超新星爆発の凄まじい衝撃と熱エネルギーによって、一瞬で合成されたものである。
質量が太陽の10倍以上あるとても重い恒星が寿命を迎えると、中心部が自らの重さに耐えかねて崩壊し、重力が強すぎて光さえも脱出できない惑星状星雲という天体が形成される。,×,第9章 太陽と恒星,間違った文章である。極めて重い星が最期に大崩壊し、光すら吸い込んでしまうほど超強力な重力を持つ天体はブラックホール（または中性子星）である。惑星状星雲は、もっと軽い太陽クラスの星が穏やかにガスをフワフワと放出したものである。
太陽は約46億年前に誕生したが、主系列星の段階を終えて白色矮星として寿命を迎えるのは、今から約100万年後という極めて近い未来である。,×,第9章 太陽と恒星,間違った文章である。太陽が主系列星としておだやかに輝き続ける寿命は、トータルで約100億年である。現在は約46億歳なので、まだ寿命の半分（折り返し地点）に達したばかりである。太陽が白色矮星になるのは今から約50億〜70億年後という遥か遠い未来のことである。
私たちが地球から夜空に見る天の川（あまのがわ）は、多数の恒星やガスが集まった大集団である銀河系（天の川銀河）を、その中にいる太陽系から横方向に見渡したときの姿である。,◯,第10章 銀河系と宇宙,正しい文章である。私たちの銀河系は、薄い円盤（凸レンズ）のような形をしている。そのため、円盤の内側にいる私たちが、円盤が一番分厚く重なっている方向をぐるりと見渡すと、無数の星が川のように重なって天の川として見える。
可視光線（目に見える光）は宇宙のちりによって遮られて遠くまで見通せないが、波長21cmの電波はちりをスイスイ通り抜けるため、これを利用して天の川銀河全体の水素ガスの分布や渦巻き構造（腕）が明らかにされた。,◯,第10章 銀河系と宇宙,正しい文章である。宇宙空間に漂う冷たい水素ガスから放たれる21cm電波をキャッチすることで、目に見える光ではちりに隠されて見えなかった、銀河系全体の巨大な渦巻き模様（スパイラルアーム）の地図を描き出すことができた。
銀河系は、約230万光年離れたところにあるアンドロメダ銀河や、大マゼラン雲・小マゼラン雲など、約50個以上の銀河とともに、直径約600万光年の局部銀河群（きょくぶぎんがぐん）というグループを作っている。,◯,第10章 銀河系と宇宙,正しい文章である。私たちの銀河系は宇宙でポツンと一人ぼっちなわけではなく、近所にあるアンドロメダ銀河などと手を取り合い、局部銀河群と呼ばれるアットホームな銀河の町内会（小集団）を結成して宇宙を旅している。
銀河系の中央部にある球状にぷっくりと膨らんだ部分はハローと呼ばれ、そこから外側へ広がる半径約5万光年の平らな円盤状の部分はバルジと呼ばれる。,×,第10章 銀河系と宇宙,間違った文章である。名前の割り振りが逆である。銀河系の中央にある、どら焼きのあんこのようにぷっくり膨らんだ部分はバルジ（中央膨大部）であり、そのまわりに広がる薄い皮のような部分が円盤部（ディスク）である（ハローは、これら全体を球状に大きく包み込んでいるガランとした大空間を指す）。
銀河系全体の半径は約7万5000光年であるが、その最も外側をボールのように丸く取り囲む広大な領域はディスクと呼ばれている。,×,第10章 銀河系と宇宙,間違った文章である。銀河系全体を球状にやさしく包み込んでいる半径約7万5000光年の最も外側の広大なスペースはハローと呼ばれる。ディスク（円盤部）は、ハローの内側にある平らなどら焼きの皮のような部分を指す。
数百個の若い恒星が比較的まばらに集まった散開星団（さんかいせいだん）は、銀河系全体を丸く包み込むハローの領域に広く分布している。,×,第10章 銀河系と宇宙,間違った文章である。散開星団は、生まれたばかりのピチピチした若い星の集まりである。そのため、星の材料（星間物質）が豊富に漂っているディスク（円盤部）に集まって分布している。ハローの領域に丸く分布しているのは球状星団である。
100万個ほどの年老いた恒星がボール状にギュッと丸く密集している球状星団は、若い星が多く、現在もどんどん新しい星が生まれているため、まわりにたくさんのガスやちり（星間物質）をまとっている。,×,第10章 銀河系と宇宙,間違った文章である。球状星団は、銀河系ができた大昔に誕生したおじいちゃん星（年老いた恒星）の大集団である。すでに星の材料となるガスやちりは使い果たされてしまっており、まわりに星間物質はほとんど残っていない。
銀河系に含まれる恒星（自ら輝く星）の総数は全部で約2000個であり、夜空に見えるすべての星を数え上げれば、銀河系の星をすべて数えたことになる。,×,第10章 銀河系と宇宙,間違った文章である。桁がまったく違う。銀河系にある恒星の総数は、約2000個ではなく約2000億個という天文学的な数である。夜空に肉眼で見えている星は、そのうちの太陽系のすぐ近所にあるごくごく一部の星にすぎない。
太陽系は銀河系の中心であるバルジのど真ん中に位置しているため、地球からは銀河系の全貌をどの方向の宇宙に対しても偏りなく均等に見渡すことができる。,×,第10章 銀河系と宇宙,間違った文章である。太陽系は、銀河の中心から約2万8000光年ほど離れた田舎街である円盤部（ディスク）の1本の腕（すじ）の中にぽつんと位置している。そのため、星が密集した中心方向を見ると濃い天の川として見え、反対側を見ると星がまばらに見えるなど、見え方には大きな偏りがある。
天の川のパノラマ写真を夜空全体にわたって撮影すると、天の川は天球上をぐるりと一周する一本の帯（リボン）のような姿として写し出される。,◯,第10章 銀河系と宇宙,正しい文章である。私たちは、平らな円盤状（ディスク）をした天の川銀河の中に入り込んでいる。そのため、平らな面を内側からぐるりと見渡すと、星が濃く集まった円盤が私たちを取り囲むように夜空を1周する光の帯となって見える。
宇宙にはさまざまな形の銀河が存在し、それらは形の特徴によって渦巻き銀河棒渦巻き銀河楕円（だえん）銀河不規則銀河などに分類されている。,◯,第10章 銀河系と宇宙,正しい文章である。ハッブルが分類した通り、きれいな渦を巻いているもの、中心に棒状の構造があるもの、ただのラグビーボールのような形のもの、左右非対称でバラバラな形の不規則なものなど、銀河の個性はさまざまである（天の川銀河は棒渦巻き銀河に分類される）。
アンドロメダ銀河（M31）は、地球から約230万光年離れたところにある局部銀河群のメンバーであり、その実際の直径は約12万光年と、私たちの銀河系と同じかそれ以上のビッグスケールを持っている。,◯,第10章 銀河系と宇宙,正しい文章である。アンドロメダ銀河は、お隣さんでありながら、天の川銀河（直径約10万光年）を一回り上回るほどの巨大な渦巻き銀河である。夜空でも条件が良ければ肉眼でぼんやりと見えるほど、圧倒的な存在感を放っている。
銀河系のすぐ近くに見える大マゼラン雲と小マゼラン雲は、銀河系の内部（ハローの中）に存在する、巨大な球状星団のなまえである。,×,第10章 銀河系と宇宙,間違った文章である。大マゼラン雲・小マゼラン雲は、銀河系の中にある星団ではなく、銀河系の外を回っている、それぞれ独立した小型のミニ銀河（不規則銀河、いわば銀河系の子分）である。
銀河系の凸レンズのような形をした平らな円盤部（ディスク）は、中心のバルジから外側に向かって半径約50万光年にも及ぶ巨大な広がりを持っている。,×,第10章 銀河系と宇宙,間違った文章である。数字のひっかけである。銀河系の円盤部（ディスク）の半径は約5万光年（直径は約10万光年）である。50万光年だと10倍も大きくなってしまう。
銀河系を球状に包み込むハローに散らばる球状星団を調べると、そこに所属する星のほとんどは、最近数百万年以内に宇宙のガスから生まれたばかりのとても若い星ばかりである。,×,第10章 銀河系と宇宙,間違った文章である。ハローにある球状星団は、銀河系が誕生した最初期の、今から約100億年以上前の古い時代に作られた年老いた恒星ばかりが集まっている。生まれたばかりの若い星が多いのは、円盤部にある散開星団である。
宇宙にある銀河の分布を3次元で調べると、銀河が壁のように密集している部分（超銀河団）と、銀河がほとんど存在しない広大な空っぽのすき間（ボイド）が、まるでしゃぼん玉の泡のような模様を作っており、これを宇宙の大規模構造と呼ぶ。,◯,第10章 銀河系と宇宙,正しい文章である。宇宙の銀河は適当にばら撒かれているのではなく、泡の膜のようにつながって網の目のような構造を作っている。この宇宙最大の構造を宇宙の大規模構造または泡構造と呼ぶ。
宇宙誕生から約38万年後、宇宙の温度が約3000Kまで下がったことで、バラバラだった原子核と電子がくっついて原子になり、光が遮られることなく真っ直ぐ進めるようになった現象を宇宙の晴れ上がりという。,◯,第10章 銀河系と宇宙,正しい文章である。それまでは熱すぎて、電子が自由に飛び回る濃い霧のような状態だったため、光は電子にぶつかって直進できなかった（宇宙は真っ暗で不透明だった）。温度が下がって電子が原子に捕まったことで、霧が一気に晴れるように光が遠くまで届く透明な宇宙になった。
天文学者ハッブルは、たくさんの銀河の光（スペクトル）を観測し、地球から銀河までの距離が遠ければ遠いほど、その銀河がもの凄いスピードで遠ざかっていくというハッブルの法則を発見した。,◯,第10章 銀河系と宇宙,正しい文章である。遠くの銀河ほど速いスピードで遠ざかる（ $v = Hr$ ）というこの法則は、宇宙全体が風船のように均等にどんどん膨らんでいるという、衝撃的な事実の決定的な証拠となった。
天文学の最新の研究によると、ビッグバンで宇宙が生まれてから現在にいたるまでの宇宙の年齢は、約46億年と測定されている。,×,第10章 銀河系と宇宙,間違った文章である。宇宙の年齢は約138億年である。約46億年は、私たちの太陽系や地球が誕生してからの年齢である。地球の歴史と、宇宙全体の歴史を混同しないように区別する必要がある。
宇宙の大規模構造において、銀河が例外的にものすごく濃密に集まり、何万個もの銀河がひしめき合っている中心的な超巨大エリアのことをボイド（空洞）と呼ぶ。,×,第10章 銀河系と宇宙,間違った文章である。ボイド（void＝空っぽ）とは、銀河がほとんど存在しない、宇宙のスカスカな大空間のことである。逆に、銀河が数多く集まってひしめき合っているエリアは超銀河団などと呼ばれる。
宇宙が誕生した直後のビッグバンと呼ばれる超高温・高密度の火の玉時代には、鉄やウランなど、宇宙に存在するすべての重い元素がたった3分間で一気に合成された。,×,第10章 銀河系と宇宙,間違った文章である。ビッグバン直後の約3分間で合成されたのは、主に水素とヘリウムの原子核までである。鉄やウランなどのより重い元素は、その後、何億年も経ってから輝き始めた星の内部や、星の最期の超新星爆発によってじっくりと作られた。
宇宙誕生から約38万年後に起こった宇宙の晴れ上がりは、宇宙の温度が数千万Kという超高温へと急激に上昇したため、原子核と電子が完全にバラバラに電離したことで発生した。,×,第10章 銀河系と宇宙,間違った文章である。宇宙の晴れ上がりは、温度が上がったからではなく、宇宙が膨張して広がるにつれて温度が約3000Kまで下がった（冷えた）ために起きた現象である。熱が下がったことで、バラバラに飛び回っていた原子核と電子がしっかりと結びつき、中性のきれいな原子になった。
宇宙のあらゆる方向から均等に届いている3K宇宙背景放射（うちゅうはいけいほうしゃ）は、宇宙誕生から約3分後にヘリウムの原子核が完成した瞬間に放たれた、強力なX線そのものである。,×,第10章 銀河系と宇宙,間違った文章である。3K宇宙背景放射は、約3分後ではなく約38万年後の宇宙の晴れ上がりの瞬間に放たれた光である。宇宙全体に一斉に放たれたこの光が、約138億年におよぶ宇宙の膨張によって波長がギューッと引き伸ばされ、現在は約3K（約マイナス270℃）の冷たい電波（マイクロ波）として観測されている。
地球上には膨大な量の水が存在するが、人類が飲み水や農業、工業などに実際に利用できる使いやすい淡水は、湖や川などにある水に限定され、地球上のすべての水のわずか0.01%にすぎない。,◯,第11章 自然との共生,正しい文章である。地球にある水の約97.5%は海水である。残りのわずかな淡水も、ほとんどが南極や北極の氷河としてカチコチに凍っているため、私たち人間がかんたんに手に入れられる湖や河川の水は、全体のほんの0.01%という超貴重な資源である。
日本の年間平均降水量は約1700mmであり、世界平均に比べても水資源には大変恵まれているが、地域による偏りや季節による差が激しいため、安定して水を確保することが大きな課題となっている。,◯,第11章 自然との共生,正しい文章である。日本は雨や雪がたくさん降るものの、梅雨や台風の時期にドッと集中して降る。さらに、山が急で川が短いため、降った雨がすぐに海へ流れ出てしまう。そのため、水をためておくダムなどの管理がとても重要になる。
石油や天然ガス、石炭などの化石燃料は、はるか昔の地球にいた生物の死骸（有機物）が地層の中に大量に埋もれ、地球の歴史の中で長い時間をかけて変化してできた、限りある資源である。,◯,第11章 自然との共生,正しい文章である。化石燃料は、数億年〜数百万年前の植物やプランクトンなどの生物の遺骸が熟成されてできたものである。私たちが消費するスピードに比べて、地球が新しくそれらを作るスピードはあまりにも遅いため、使い続ければいずれ完全になくなって（枯渇して）しまう。
世界中の主要な鉄鉱床（てっこうしょう）のほとんどは、恐竜がいた新生代の激しい火山活動によって、マグマが冷え固まって地中の一箇所に集まったことでできたものである。,×,第11章 自然との共生,間違った文章である。世界の大規模な鉄の鉱床は、火山活動ではなく、大昔の先カンブリア時代（約25億年前など）にできた。海の中で生まれたシアノバクテリアが光合成をして酸素をドバドバ吐き出し、当時の海にたっぷり溶けていた鉄イオンをサビさせて海底に一気に沈殿させた縞状鉄鉱層（しまじょうてっこうそう）が、現在の鉄鉱石のほとんどを占めている。
近年のスマートフォンや電気自動車のバッテリー用として需要が急増しているリチウムなどの金属は、地球上に無限に存在するありふれた金属であるため、ベースメタルに分類される。,×,第11章 自然との共生,間違った文章である。リチウムやコバルト、ニッケルなどのように、地球上の存在量が少なかったり、取り出すのが技術的に難しかったりする希少な金属はレアメタル（稀少金属）に分類される。ベースメタルとは、鉄や銅、アルミニウムのように、大量に生産されて広く使われている一般的な金属のことである。
石油などの化石燃料は、地球の奥底にある地熱のエネルギーによって常に新しい有機物が猛スピードで合成されているため、人間がどんどん使い続けてもすぐに自然に復活し、なくなる心配はない。,×,第11章 自然との共生,間違った文章である。化石燃料が作られるには、生物の死骸が積もり、熱や圧力によって変化するまでに数百万年以上の気の遠くなるような時間が必要である。人間の時間スケールでは二度と再生しない（使い果たしたら終わりの）再生不可能な有限資源である。
原子力発電の燃料として使われるウランは、水力や風力、太陽光などと同じように、地球上で持続的に何度でも繰り返し利用できる再生可能エネルギーである。,×,第11章 自然との共生,間違った文章である。ウランは石炭や石油と同じように、地下から掘り出して使う鉱物資源（有限な地下資源）である。使えば当然なくなってしまい、自然に湧き出てくるものではないため、再生可能エネルギーには分類されない。
地球に大気や海がちょうどいいバランスで残り、生き物が住める環境が保たれてきたのは、地球の大きさが太陽に近く、太陽からの距離が非常に遠かったからである。,×,第11章 自然との共生,間違った文章である。地球が豊かな環境を保てたのは、太陽からの距離が近すぎず、遠すぎず、ちょうど良い絶妙な距離（ハビタブルゾーン）にあり、さらに地球の重さ（大きさ）が、大気や水を宇宙へ逃がさないためにぴったりなサイズだったからである。もし太陽から遠すぎたら、海はすべてカチコチに凍りついてしまう。
水力発電や風力発電、太陽光発電などの再生可能エネルギーは、天候や時間帯に左右されずいつでも安定して電気を供給できるため、すでに現在の日本における電気供給の大部分を担っている。,×,第11章 自然との共生,間違った文章である。再生可能エネルギーは、お日様が出ていない夜や風の吹かない日などお天気任せで発電量が大きく変わってしまう。この不安定さをどう補うかが大きな技術的課題であり、日本ではまだ電気供給の大部分をまかなう主力にはなっていない。
地球の表面が生き物の住める優しい環境になり、大気や海がずっと安定して存在し続けてこられたのは、地球の重さ（大きさ）と、太陽からの距離がちょうど良かったからである。,◯,第11章 自然との共生,正しい文章である。地球が適度な重さを持っていたため大気を宇宙に逃がさずに引き留めることができ、さらに太陽からの距離が近すぎず遠すぎないハビタブルゾーンにあったおかげで、水が凍ったり蒸発したりせず液体のまま存在できた。
近年スマートフォンの電池などに大活躍しているリチウムなどのレアメタルは、地球上でごく限られた場所にだけ集まった鉱床から採掘されるが、日本はこれらの希少な金属資源のほとんどを輸入に頼っている。,◯,第11章 自然との共生,正しい文章である。日本は、火山活動などによってできた細かい鉱床はあちこちにあるものの、採掘できる量はごくわずかである。そのため、鉄や銅のような一般的な金属だけでなく、ハイテク機器に欠かせないレアメタルも、ほぼ100％を海外からの輸入に頼っている。
再生可能エネルギーである水力、風力、太陽光などは、一度設備を作れば永遠に使えるメリットがある一方で、電気を安定して供給し続けるのが難しいという弱点があり、日本ではまだ主役のエネルギーになりきれていない。,◯,第11章 自然との共生,正しい文章である。地球温暖化を防ぐクリーンなエネルギーとして大注目されているが、自然現象に発電量が大きく左右される。このお天気任せな性質をカバーする蓄電池などのインフラがまだ発展途上であるため、日本ではまだ十分に活用しきれていない。
日本の年間平均降水量は約1700mmと水資源に大変恵まれており、地域による偏りや季節による差もほとんどないため、一年を通じて水不足の心配をすることなく安定して水を利用できる。,×,第11章 自然との共生,間違った文章である。日本の雨の量は多いが、梅雨や台風の時期に一気に降ったり、日本海側と太平洋側で降水量がまったく違ったりと季節や地域による偏りがものすごく激しい。そのため、雨が降らない時期に備えて水をためておくダムなどの設備が絶対に欠かせない。
世界中にある鉄鉱床のほとんどを占める縞状鉄鉱層（しまじょうてっこうそう）は、人類が産業革命以降に工場で大量の鉄を消費した結果、その影響で地層の中で急激な化学反応が起きてできた、極めて新しい地層である。,×,第11章 自然との共生,間違った文章である。縞状鉄鉱層ができたのは、人間の歴史など影も形もない大昔の先カンブリア時代（約25億年前など）である。海の中のシアノバクテリアが吐き出した酸素が、当時の海水に溶けていた鉄と反応して海底に降り積もった、地球上で最も古い部類の頑丈な地層である。
原子力発電の燃料となるウランは、発電のときに二酸化炭素を出さないクリーンな燃料であるため、石油や石炭などの化石燃料とは違って、使っても絶対になくならない無限の再生可能エネルギーに分類される。,×,第11章 自然との共生,間違った文章である。ウランは地下から掘り出して使う限りある鉱物資源である。石油や石炭と同じように地球の中に眠っている総量が決まっているため、人間が使えばいつかは枯渇する。そのため、再生可能エネルギー（太陽光や風力など）の仲間には入らない。
海底の急激な地盤のズレによって起きる津波（つなみ）は、風によって起きる普通の波とは違い、海底から海面までのすべての海水が一枚の巨大な壁のようになって押し寄せるため、ケタ違いの破壊力を持つ。,◯,第11章 自然との共生,正しい文章である。普通の波は海の表面だけがパタパタと揺れているだけだが、津波は海底から海面までの水が丸ごと移動する現象である。そのため、波の高さが低く見えても後ろから押し寄せる水の量が凄まじく、沿岸の建物をごっそりなぎ倒す強大なエネルギーを持っている。
緊急地震速報は、伝わるスピードが速いP波（初期微動）を震源の近くで素早くキャッチし、後から追いかけてくるスピードの遅いS波（大きな揺れ）が届く前に、携帯電話などで各地に知らせる仕組みである。,◯,第11章 自然との共生,正しい文章である。地震の波には、足は速いが揺れは小さいP波（約7km/秒）と、足は遅いが大揺れを起こすS波（約3.5km/秒）がある。この速さの差を利用して、大きな揺れが襲ってくる前の数秒〜数十秒の間に、机の下に隠れたり電車を止めたりして身を守るシステムである。
災害予測図であるハザードマップは、過去の噴火や大雨、地震などのデータをもとに作られているため、マップに描かれている以上の想定外の災害も起こり得ることを忘れず、過信しすぎないように利用することが大切である。,◯,第11章 自然との共生,正しい文章である。ハザードマップは防災の素晴らしいガイドブックだが、自然は時に人間の過去の記録をあっさりと超えてくる。マップで安全とされている場所であっても、周囲の状況を自分の目で見て、臨機応変に早めの避難を心がけることが大切である。
火山が噴火した際、ドーム状の溶岩（溶岩ドーム）が崩れるなどして、数百度の熱い火山灰や石、ガスが混ざり合い、山の斜面を新幹線並みのハイスピードで一気に駆け下りる現象を岩屑流（がんせつりゅう）と呼ぶ。,×,第11章 自然との共生,間違った文章である。説明されている現象は火砕流（かさいりゅう）である。火砕流は火山災害の中でも最も危険な現象の一つである。（岩屑流は、熱いガスを含まず、地震などの揺れで山そのものが文字通り丸ごと崩壊して、岩なだれとなって崩れ落ちる現象である）。
現在の日本における活火山（かつかざん）の定義は、過去およそ100年以内に噴火した実績がある山、または現在さかんに煙を上げている火山のことである。,×,第11章 自然との共生,間違った文章である。活火山の定義は過去100年ではなく、より長い地球スケールである過去およそ1万年以内に噴火したことがある火山、または今も活発に火山ガスを噴き出している火山である。現在、日本には111個の活火山がある。
地震の強い揺れによって、砂の地盤が一時的に泥水のようになってしまう液状化（えきじょうか）現象は、水分をまったく含まないサラサラに乾燥した山奥の崖崩れ現場で最も発生しやすい。,×,第11章 自然との共生,間違った文章である。液状化現象は、乾燥した場所ではなく、かつて海や川だった埋立地や、砂地で地下水がたっぷりと染み込んでいる水分の多い軟弱な地面で発生する。地震の激しい揺れによって砂の結びつきが外れ、水と砂が分離して噴き出し、地面が豆腐のように柔らかくなってしまう。
津波は、海が深い沖合ほど進むスピードが遅くなり、海岸に近づいて水深が浅くなるほどスピードがどんどん速くなるため、沿岸部での避難を急ぐ必要がある。,×,第11章 自然との共生,間違った文章である。津波の進むスピードは、水深が深いほど速く（水深が何千メートルもある沖合ではジェット機並みの速さ）、水深が浅くなるほど遅くなる。しかし、海岸近くでスピードが落ちることで、後ろから来る超高速の波が前の波の上に重なり、タワーのように津波の高さが急激に跳ね上がるため非常に危険になる。
リアス海岸のように湾（いりえ）の入り口が広く、奥に進むにつれてV字のように狭まっている地形では、押し寄せた津波のエネルギーが分散されるため、湾の奥に進むほど津波の高さは低く安全になる。,×,第11章 自然との共生,間違った文章である。V字の湾の奥では、広く入ってきた津波が狭い場所にギュッと押しつぶされるため、逃げ場を失った水のエネルギーが驚くほど高い波へと大増幅されてしまう。そのため、湾の奥ほど津波の高さが何倍にも跳ね上がり、甚大な被害が出やすくなる。
自然災害に対する防災と減災という言葉のうち、起こり得る被害を想定して堤防などの設備を整え、巨大地震などの被害を完全にゼロに抑え込む取り組みのことを減災という。,×,第11章 自然との共生,間違った文章である。自然災害の被害を完全に防ぐことは不可能なため、**被害を最小限に食い止めるために取り組むことを減災**という。災害を未然に防ぐための設備設置などは防災にあたる。
緊急地震速報は、地震計がキャッチしたデータをもとに計算を行うため、震源地（震央付近）であればあるほど主要動が始まるまでの猶予時間が長くなり、最も安全に避難できる。,×,第11章 自然との共生,間違った文章である。震央付近（震源に近い場所）では緊急地震速報の配信が主要動の到達に間に合わず、速報が流れるのと同時、あるいは流れる前に激しいゆれが突然やってくるという技術的限界がある。
約9万年前に熊本県の阿蘇山から噴出した巨大火砕流は、九州全域（鹿児島県を除く）から山口県に達するほどの広範囲を襲い、その堆積物はAso-4層と呼ばれている。,◯,第11章 自然との共生,正しい文章である。この巨大噴火による火砕流は半径180 kmに及び、頻度は低くても火山活動が極めて大規模な災害につながることを示す重要な地質学的証拠である。
火山活動が活発になった際に観測される火山性微動は、一般的な地震のような明瞭なP波やS波が見られず、地下のマグマや火山ガスの移動に関連して発生すると考えられている。,◯,第11章 自然との共生,正しい文章である。通常の断層運動による地震とは異なる特有の震動であり、この微動や火山性地震の発生パターンを監視することで、地下のマグマの動きを把握し噴火予測に役立てている。
1960年のチリ地震のように、日本から遠く離れた海域で発生した巨大地震の津波は、日本の沿岸で激しいゆれを全く感じなくても数時間後に突然押し寄せ、被害をもたらすことがある。,◯,第11章 自然との共生,正しい文章である。震源が遠隔地の場合、ゆれ（地震動）による警告がないまま巨大な津波が到達するため、テレビやラジオなどの正確な情報に基づいて速やかに避難する必要がある。
2014年に長野県の御嶽山で発生した噴火は、マグマそのものが直接噴出する大規模なマグマ噴火であり、事前に完璧な発生日時の予知がなされていたため、登山者の被害は一切出なかった。,×,第11章 自然との共生,間違った文章である。御嶽山の噴火はマグマではなく地下水が過熱されて起こる**水蒸気噴火**であった。このタイプの噴火は直前の兆候を捉えるのが極めて難しく、予測が困難であったため、多くの登山者が噴石などにより被災した。
火山周辺の積雪期に噴火などの活動が始まると、火山噴出物によって河川がせき止められて岩屑流（がんせつりゅう）が発生するが、熱による融雪で泥流が発生することは絶対にない。,×,第11章 自然との共生,間違った文章である。火山活動にともなう熱で雪や氷が急激に融けると、大量の水が土砂や火山砕屑物と一体になって流れ下る**大規模な泥流（融雪型火山泥流）**が発生する。
自然災害に備えるためのアプローチのうち、地域の人や身近にいる人どうしが協働して地域の被害を軽減させる取り組みを自助といい、一人一人が自分の身を守るために備える行動を共助という。,×,第11章 自然との共生,間違った文章である。定義が逆である。一人一人が自らの身を守る行動は**自助であり、地域や身近な人どうしが協力して取り組むことは共助**と呼ぶ。
黄砂現象は、おもに3月〜5月ごろにかけて、ゴビ砂漠やタクラマカン砂漠、黄土高原などから強風で舞い上がった土壌粒子が、上空の偏西風にのって日本まで運ばれて降下する現象である。,◯,第11章 自然との共生,正しい文章である。東アジアの乾燥地帯から運ばれてくる微粒子が、春先に日本上空に到達することで、視程（見通せる距離）が低下し、空が黄褐色に煙る原因となる。
台風にともなう気圧の低下と強風によって海面が異常に高くなる現象を高潮（たかしお）と呼び、大阪湾や伊勢湾、東京湾などの遠浅で陸側に入り込んでいる湾では特に被害を受けやすい。,◯,第11章 自然との共生,正しい文章である。吸い上げ効果（気圧低下）と吹き寄せ効果（強風）が重なることで発生し、海抜0 m以下の地域が広がる大都市の湾岸部などでは、繰り返し甚大な高潮被害が発生してきた。
2013年に運用が開始された特別警報は、警報の発表基準をはるかに超える数十年に1度の大災害が予想される場合に気象庁から発表され、対象地域の人々に命を守る行動を呼びかけるものである。,◯,第11章 自然との共生,正しい文章である。大雨、暴風、高潮、波浪、大雪、暴風雪の6つの気象要素のほか、地震、津波、噴火についても基準を満たした極めて危険な状況で特別警報が発表される。
日本の年間平均降水量は約1700 mmに達するが、これは中緯度地域の温帯にあたるため、世界の年間平均降水量とほぼ同じ数値である。,×,第11章 自然との共生,間違った文章である。世界の年間平均降水量は約970 mmであり、日本の年間平均降水量（約1700 mm）は**世界の年間平均降水量の2倍近く**に達する。周囲を海に囲まれ、前線や台風の影響を受けやすいためである。
冬に日本海側で大雪が降るのは、寒冷なシベリア高気圧からの季節風が、太平洋の上を流れる暖かい日本海流（黒潮）から大量の水蒸気を受け取るためである。,×,第11章 自然との共生,間違った文章である。冬の季節風が水蒸気を受け取るのは、太平洋側ではなく**日本海の上であり、流れている暖流は黒潮の本流ではなく、そこから分岐して日本海を北上する対馬海流**である。
地すべりは、特定の地質条件の斜面において、すべり面（粘土層など）の上を雨水が流れることで土地の一部が下方に移動する現象であるが、大雨が降っても急激にすべり落ちるため、地鳴りなどの前兆現象は一切観測されない。,×,第11章 自然との共生,間違った文章である。地すべりや土砂災害の前には、**地面にひび割れができる井戸水が濁る地鳴りや山鳴りがする崖から水が湧き出る**などの前兆現象（表3参照）がしばしば観測される。
